"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"REACTOME LEISHMANIA INFECTION"	"reactome"	"REACTOME_LEISHMANIA_INFECTION"	"REACTOME_LEISHMANIA_INFECTION"	"IL6/ADCY4/HMOX1/CASP1/JUN/LYN/WASF3/MYO10/FURIN/GNG11/P2RX7/CYBA/GNGT2/GNG2/ADCY7/ABL1/GRB2/ENTPD1/NFKB1/NT5E/APP/ABI1/GNAZ/DVL1/NFKB2/IL18/ADORA2B/IL1A/SRC/ABI2/BAIAP2/ITPR3/MYH9/FCGR1A/WIPF1/MYO1C/CYFIP2/CREB1/GGT5/GNB5/WNT5A/GNG10/IL1B/VAV3/NCKIPSD/C3/ADCY5/WASL/P2RX4/GNG7/PRKAR2B/ARPC3/MAPK3/DVL3/BRK1/DVL2/CRK/MAPK8/ACTB/RAC1/MYO5A/VAV2/WASF2/FYN/NCKAP1/MYO9B/TXN/ADCY3/NLRP3/GNG5/ARPC4/ADCY6/CD163/NOXA1/ARPC1A/ELMO1/PRKAR1B/ARPC5/PRKAR1A/RHBDF2/GNG12/GNB1/YES1/GNB3/ARPC1B/PLK2/NOX1/C3AR1/PTK2/TXNIP/FGR/PYCARD/ELMO2/PRKACB/ACTG1/MAPK1/WIPF2/DOCK1/GSDMD/ACTR2/ENTPD5/ITPR1/AHCYL1/GNAI2/PRKX/ACTR3/GNB2/ARPC2/CYFIP1/CDC42/GNAS/RELA/ADAM17/GNG13/CALM1/GNAI1/FZD7/ADCY1/PRKAR2A/GNB4/SUGT1/PRKACA/ADCY9/MAPK14/GNG4/PLCG1/WAS/NCK1/GNG8/WASF1/HSP90AB1/ITPR2/GNAI3/ADCY8/VAV1/NCKAP1L/GGT1/MEFV/DPEP1/ADCY2/CD247/GNG3/MYH2/WIPF3/BTK"	"1/112"	"144/22165"	0.520480997658488	"NCKAP1L"	1	145	1.37431795634921	0.647264830421453
"REACTOME MAPK FAMILY SIGNALING CASCADES"	"reactome"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"REACTOME_MAPK_FAMILY_SIGNALING_CASCADES"	"DUSP2/TGFA/APBB1IP/KIT/IL6/DUSP1/UBC/HBEGF/DUSP5/PAK3/GDNF/FGF10/FGF9/PTPN3/DUSP4/RAP1B/PRKG2/MRAS/RASGRF2/SHC3/FOXO3/JUN/SPTBN2/PSMB9/PPP2R5A/ABHD17A/MMP2/TEK/GRIN2D/FGFR3/ABHD17B/RASAL2/GRB2/FGF1/RASA4/CDC14A/MOV10/RET/SPTBN1/ANGPT1/DUSP10/PSMB8/PEA15/MMP10/ZDHHC9/GFRA1/SPRED2/PDGFA/CAMK2B/PDGFRB/HGF/IL17RD/SRC/AGO2/VWF/DLG3/ERBB3/PPP2R5B/SPRED1/ERBB4/KALRN/PSMA2/FLT3LG/SHOC2/NEFL/MYC/RGL1/MAPK12/EREG/FGF2/RASA3/RALGDS/TNRC6C/SPTBN4/IGF2BP1/SPTB/UBB/FGF18/PSMD10/NCAM1/DUSP16/IL6R/PSMD2/LAMTOR3/NCOA3/PSMB10/PSMD9/PSMC3/EGFR/KBTBD7/BRAP/PPP2CA/ACTN2/PSMC1/MAPK6/TNRC6A/KITLG/RGL2/FOXO1/ARRB2/PSMB2/AGO4/JAK3/PSMA3/RAG1/DNAJB1/MAPK3/LYPLA1/AREG/ABHD17C/BRAF/PSMD3/RCE1/KSR2/CCND3/FGF5/ARL2/PAQR3/PSMA4/VCL/PSME1/SHC1/ETV4/ACTB/SPRED3/RASGRP1/RAC1/PSMC5/PIK3CB/PSMA6/GOLGA7/PIK3CA/DAB2IP/PSME4/PSMD11/PAK2/FYN/PPP2CB/PSMA5/FNTB/PSMD1/PDGFRA/MET/XPO1/AGO3/PEBP1/ICMT/CNKSR2/PTPRA/MAP2K2/CAMK2G/SHC2/TLN1/PSMF1/KLB/AGO1/CAMK2A/FRS3/RAPGEF2/DLG2/FRS2/CSF2/RASA2/TYK2/RANBP9/LRRC7/RBX1/GRIN1/PSMB6/PSME3/RAP1A/EPGN/ARRB1/HRAS/UBA52/RASGRP3/RGL3/HSPB1/CDC42EP3/PPP2R5E/ITGB3/PSMC4/PPP2R5D/NRG1/PTPN11/LAMTOR2/PPP1CC/PSME2/PTK2/PPP2R1B/DUSP7/PSMD8/DUSP6/NF1/PSMB3/DLG1/PRKACB/JAK1/PSMC6/ACTG1/PSPN/MAPK1/CDK1/IRS1/ITGA2B/IRS2/IL6ST/PPP2R1A/SOS1/PSMD13/FN1/CUL3/SPTAN1/CDC14B/FNTA/DLG4/PSMC2/PSMB5/KRAS/JAK2/PSMD6/ARTN/PSMA7/PSMD14/LAT/MARK3/TNRC6B/PDE6D/CDC42/MAP2K1/PSMD7/MAPKAPK5/PPP2R5C/CALM1/YWHAB/PSMD4/FGF7/RASGEF1A/WDR83/CNKSR1/ARAF/RASGRF1/PRKACA/RPS27A/EGF/PSMD12/FGFR4/SEPTIN7/NRAS/SEM1/CSK/CAMK2D/PSMB1/MAP3K11/FGFR1/PSMB7/PHB1/PAK1/IQGAP1/SPTBN5/KSR1/CDC42EP5/ERBB2/BCL2L1/PIK3R1/PSMB4/PSMD5/RASA1/DUSP8/CSF2RB/SYNGAP1/RAF1/PPP1CB/PSMA1/PPP5C/NRG2/FGFR2/FGF19/RASAL3/NRG3/DUSP9/FLT3/GRIN2B/GFRA2/FGF3/FGF22/KL/PDGFB/RAG2/FGB/PSMB11/PRKCQ/NRG4/IL2RB/FGF16"	"1/112"	"294/22015"	0.776948274075427	"PDGFA"	1	295	0.668579931972789	0.81917372375344
"REACTOME METABOLIC DISORDERS OF BIOLOGICAL OXIDATION ENZYMES"	"reactome"	"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES"	"REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES"	"MAOA/CYP1B1/FDX1/CYP2U1/CYP7B1/CYP26B1/FDXR/CYP27B1/CYP19A1/SLC35D1/TBXAS1/CYP11A1/GCLC/GSS/CYP27A1/TPMT/CYP24A1/AHCY/ACY1/GCLM/OPLAH/CYP2R1/MAT1A/GGT1/CYP26C1/FMO3/CYP4F22"	"1/112"	"26/22283"	0.127589410618855	"TBXAS1"	1	27	7.65212912087912	0.484496095159489
"REACTOME METABOLISM OF AMINO ACIDS AND DERIVATIVES"	"reactome"	"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	"REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES"	"RPL39/DIO2/HNMT/SAT1/RPL21/CPS1/SLC6A8/PSMB9/OAT/RPL26/RPL18A/FTCD/RPS26/GPT2/CRYM/ASRGL1/RPL7/NNMT/SLC25A21/AGMAT/PSMB8/MRI1/MARS1/SERINC3/SERINC1/MPST/PHYKPL/SRR/SLC44A1/PHGDH/RPL36A/LARS1/SQOR/ALDH4A1/SERINC2/RPL39L/ADO/NAT8L/HAAO/SEPHS2/APIP/RPL9/SECISBP2/RPL23A/NQO1/ASL/SLC3A2/GCSH/DHTKD1/PSMA2/AMD1/RPS10/EPRS1/CBS/HYKK/SDSL/TYRP1/NAALAD2/BCKDHA/RPS23/SHMT1/DBT/NAGS/PSMD10/CTH/ALDH9A1/RPL15/NDUFAB1/SLC45A2/PSMD2/PSMB10/SERINC5/PSMD9/PSMC3/PXMP2/RPS27L/SARDH/GLUD2/PSMC1/INMT/RPL22L1/BCAT2/GSTZ1/PSMB2/ALDH7A1/LIAS/RPS15/PSMA3/PSAT1/HSD17B10/RPL17/CHDH/RPL22/RPL41/RPS7/RPS3/PSMD3/MCCC1/TXNRD1/SLC25A10/SMS/RPS28/FAH/RPS19/PSMA4/PSME1/RPL8/PAPSS2/RPS29/PSPH/RPL6/ETHE1/RPL26L1/GATM/RIMKLB/PSMC5/PSMA6/DMGDH/RPSA/BHMT2/RPL36/RPS4Y1/RPS17/PSME4/PSMD11/PSTK/GPT/HGD/IARS1/PSMA5/SCLY/RPL27A/RPLP0/PSMD1/PAPSS1/ARG2/CARNMT1/RPL11/MTRR/RPL29/RIDA/KARS1/IVD/DUOX1/GCAT/PSMF1/RPL5/MTR/GLUD1/RPS3A/OAZ2/RPL28/GOT2/ASNS/RPS20/RPLP1/AIMP2/KYNU/RPS8/PCBD1/AADAT/PAOX/ADI1/PDHX/SUOX/SMOX/PSMB6/PSME3/CKMT2/MCCC2/RPS6/SLC25A13/RPS27/UBA52/CDO1/SARS1/RPS12/QARS1/RPS16/PSMC4/RPL23/AZIN1/BCAT1/ACADSB/GSR/RPL30/RPL34/PSME2/HIBCH/DLD/PSMD8/RPL12/LIPT1/DLST/PSMB3/SLC36A4/RPL4/AIMP1/PDHB/CSAD/PSMC6/SEPSECS/ALDH18A1/PSMD13/CGA/CKB/EEFSEC/RPS2/RPL36AL/RPL18/AUH/SLC25A44/PYCR2/OGDH/IL4I1/RPL37/RPS5/TXN2/RPL27/EEF1E1/SLC25A15/RARS1/GLS/RPS13/RPS25/BCKDHB/RPL13/RPS15A/PSMC2/PSMB5/PSMD6/AHCY/SLC7A5/KYAT1/RPLP2/PYCR1/PSMA7/PSMD14/BHMT/AASS/GCDH/PSMD7/RPS11/AMDHD1/ACAT1/PSMD4/TDO2/HIBADH/GRHPR/ALDH6A1/AFMID/ASS1/NMRAL1/LIPT2/RPS27A/DLAT/PDHA1/PSMD12/RPS14/RPL13A/RPS18/GNMT/ENOPH1/SEM1/RPL7A/GOT1/PSMB1/PSMB7/RPS9/PYCR3/BCKDK/RPS24/RPL3/TMLHE/RPL10A/ODC1/GLDC/ACAD8/PPM1K/RPS4X/CARNS1/RPL35/SRM/GLUL/OAZ1/FAU/ECHS1/RPL24/RPL35A/GAMT/RPL32/RPL37A/DARS1/RPL31/RPL10/SLC25A12/PSMB4/OAZ3/RPL14/PSMD5/AZIN2/RPS21/TST/MTAP/RPL38/KYAT3/RPL19/QDPR/PSMA1/DIO3/RIMKLA/SDS/SLC6A12/DIO1/DUOX2/MAT1A/KMO/DCT/PSMB11/FMO1/ASPA/ACMSD/CKM/OCA2/PIPOX/HAL/HPD/AMT/DBH/HOGA1/FOLH1/RPL3L/DDO"	"1/112"	"332/21977"	0.816414287241118	"NAALAD2"	1	333	0.591033777969019	0.851528880240736
"REACTOME METABOLISM OF ANGIOTENSINOGEN TO ANGIOTENSINS"	"reactome"	"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS"	"REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS"	"MME/ATP6AP2/AGT/CTSD/ACE/ANPEP/CPA3/AOPEP/CTSZ/REN/CES1/ENPEP"	"1/112"	"11/22298"	0.0588418970947003	"AGT"	1	12	18.099025974026	0.484496095159489
"REACTOME METABOLISM OF FAT SOLUBLE VITAMINS"	"reactome"	"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS"	"GPC4/LRP12/LRP10/AGRN/AKR1C1/LRP8/LDLR/RETSAT/APOE/SDC4/GPC6/VKORC1/HSPG2/GPC2/UBIAD1/GPC3/RBP1/AKR1C3/APOM/VKORC1L1/TTPA/SDC1/LRP1/SDC3/SDC2/BCO2/PLB1/GPC1/AKR1B10/RDH11/LRP2/GPC5/APOA1/LRAT/APOB/RBP4"	"1/112"	"35/22274"	0.166423783112294	"APOE"	1	36	5.68214285714286	0.484496095159489
"REACTOME METABOLISM OF STEROIDS"	"reactome"	"REACTOME_METABOLISM_OF_STEROIDS"	"REACTOME_METABOLISM_OF_STEROIDS"	"PTGIS/SEC24A/CH25H/HSD17B14/CUBN/TSPOAP1/ACACA/LGMN/ABCC3/HSD17B12/SCD/SP1/FDX1/TBL1X/SRD5A3/DHCR24/FDPS/PLPP6/AKR1C1/HSD11B1/TSPO/CYP7B1/OSBPL2/EBP/OSBPL6/INSIG1/AKR1B1/SCP2/VDR/SREBF1/OSBP/ACAT2/SMARCD3/KPNB1/HSD17B7/FDXR/CYP27B1/CYP19A1/LBR/HSD17B2/CYP11A1/HSD3B7/MVK/SC5D/PMVK/GGPS1/ARV1/SEC24B/SEC24D/STS/NCOA6/OSBPL7/POMC/SCAP/SREBF2/AKR1D1/SLC27A5/OSBPL9/ELOVL6/FDFT1/STARD3/MBTPS1/INSIG2/CREBBP/HMGCS1/SEC23A/BAAT/TM7SF2/AKR1C3/SUMO2/AMACR/MTF1/CARM1/MBTPS2/UBE2I/NFYB/STAR/MED1/AKR1C2/STARD3NL/HSD17B1/NFYA/NCOA1/TBL1XR1/SRD5A2/HMGCR/SEC24C/OSBPL3/LHB/OSBPL1A/RXRA/CYP27A1/SAR1B/NFYC/LDLRAP1/CHD9/TGS1/MVD/CGA/PPARA/STARD5/NSDHL/HELZ2/RAN/IDI1/DHCR7/CYP24A1/SQLE/PIAS4/ACACB/GPAM/LSS/ACOT8/FASN/NCOA2/HSD17B11/MSMO1/ACOX2/HSD17B4/SRD5A1/STARD4/CYP46A1/SLC51A/CYP51A1/CYP2R1/HSD11B2/ALB/LRP2/CYP7A1/AKR1B15/SERPINA6/STARD6/SLC27A2/CYP39A1/NR1H4"	"1/112"	"134/22175"	0.495471166713642	"CYP39A1"	1	135	1.47754530916844	0.624164976249653
"REACTOME METABOLISM OF VITAMINS AND COFACTORS"	"reactome"	"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS"	"REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS"	"PTGS2/GSTO2/PTGIS/ENPP2/PRKG2/ACP5/GPC4/CYB5A/PRSS3/MOCOS/ENPP1/LRP12/CUBN/GSTO1/ACACA/PARP9/NT5E/MTHFD2/LRP10/NAPRT/AGRN/NNMT/COQ2/PARP6/NAMPT/AKR1C1/SPR/PDSS2/LRP8/MTHFD1L/NMNAT1/LDLR/SLC23A2/SHMT2/SLC52A1/RETSAT/APOE/MTHFD1/MMAB/NMRK1/SLC19A2/DCAKD/SHMT1/AOX1/PARP14/RFK/MTHFD2L/MMAA/SLC25A16/TPK1/PANK2/HLCS/SDC4/NADSYN1/GPC6/MCCC1/PC/VKORC1/HSPG2/LMBRD1/PNPO/QPRT/GPC2/SLC2A3/MMADHC/COQ3/MMACHC/SLC52A2/MOCS2/AASDHPPT/NAXE/NUDT12/PANK1/SLC5A6/UBIAD1/CYB5R3/GPC3/SLC19A1/AMN/MTRR/RBP1/ABCD4/IDH1/PTS/MTR/AKR1C3/RNLS/APOM/PPCS/FPGS/PANK3/TCN2/NAXD/ALDH1L2/COASY/MCCC2/VKORC1L1/SLC25A42/FLAD1/ABCC1/SLC46A1/PPCDC/MMUT/COQ5/DHFR/SLC2A1/COQ6/NUDT8/GCH1/LDLRAP1/TTPA/SDC1/SLC22A13/AKT1/PARP4/NOS3/LRP1/SDC3/COQ7/PDXK/SDC2/THTPA/PARP16/SLC25A19/MTHFR/NMNAT2/BCO2/PARP8/CD320/MOCS1/CALM1/ACACB/PCCB/DHFR2/PLB1/MOCS3/GPHN/PANK4/MTHFS/FASN/PDSS1/BST1/PCCA/PARP10/GPC1/NADK2/NFS1/COQ9/HSP90AA1/PDZD11/AKR1B10/NADK/BTD/RDH11/ENPP3/LRP2/GPC5/CD38/APOA1/VNN1/LRAT/ALDH1L1/APOB/RBP4/GCHFR"	"1/112"	"164/22145"	0.566872599482093	"APOE"	1	165	1.2056293554007	0.678847433947692
"REACTOME NEGATIVE REGULATION OF THE PI3K AKT NETWORK"	"reactome"	"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK"	"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK"	"TGFA/KIT/HBEGF/FGF10/FGF9/PPP2R5A/FGFR3/IER3/GRB2/FGF1/IL33/RAC2/PDGFA/PDGFRB/HGF/SRC/ERBB3/PPP2R5B/ERBB4/PIP4K2C/IRAK4/FLT3LG/PTEN/TRAF6/EREG/FGF2/FGF18/PIP4K2B/IL1RAP/EGFR/IL1RL1/PPP2CA/KITLG/PHLPP2/MAPK3/AREG/FGF5/RAC1/PIK3CB/PIK3CA/AKT3/FYN/PPP2CB/PDGFRA/MET/GAB1/PIK3CD/TRIB3/AKT2/KLB/PIP5K1A/MYD88/FRS2/PIP5K1C/EPGN/PIK3R3/IRAK1/PIP5K1B/PPP2R5E/PPP2R5D/NRG1/PTPN11/PHLPP1/PPP2R1B/INSR/ESR1/GAB2/MAPK1/IRS1/IRS2/PPP2R1A/AKT1/PPP2R5C/RHOG/FGF7/THEM4/EGF/PIP4K2A/FGFR4/FGFR1/STRN/ERBB2/PIK3R1/NRG2/FGFR2/FGF19/NRG3/VAV1/FLT3/FGF3/FGF22/KL/PDGFB/PIK3AP1/ICOS/NRG4/ESR2/FGF16"	"1/112"	"97/22212"	0.391169579838692	"PDGFA"	1	98	2.04455081001473	0.583745372990049
"REACTOME NEURONAL SYSTEM"	"reactome"	"REACTOME_NEURONAL_SYSTEM"	"REACTOME_NEURONAL_SYSTEM"	"KCND3/GRIA1/KCNK2/KCNC4/ADCY4/MAOA/GABRA5/KCNN2/KCNMA1/KCNH1/PPFIA4/KCNJ3/RASGRF2/GRIN2D/PTPRD/CACNA1A/KIF17/NRGN/GNG11/EPB41L3/KCNJ12/SIPA1L1/TSPOAP1/PPFIBP2/GNGT2/GNG2/ADCY7/HOMER1/LIN7B/KCNJ2/SHANK1/LIN7A/GABBR2/NCALD/GAD1/GRIA3/KCNH2/KCNJ15/KCNK6/STX1A/GABRQ/TUBB2A/RPS6KA1/PDPK1/SNAP25/PRKAB1/HOMER2/RPS6KA3/KCNA7/HCN2/SLC38A1/KCNQ3/GRM1/SLC1A1/CAMK2B/EPB41L2/SRC/DLG3/SHANK2/TUBB3/KCNC3/PICK1/RAB3A/KCNK1/APBA2/SLITRK6/CHRNA5/ERBB4/SYT2/MAPT/CACNA2D3/STXBP1/PRKAG2/NLGN4Y/TUBA4A/HOMER3/NEFL/KCNK9/KCNN4/KCNS2/HCN4/SLC1A7/PTPRF/MDM2/NLGN2/KCNAB2/FLOT1/GNAL/CREB1/TUBA3D/APBA1/CACNB2/SLC1A2/GRIK5/KCNK3/GNB5/KCNMB3/GRIP1/NLGN4X/LRRC51/SYT1/IL1RAP/CHRNA9/GNG10/MYO6/NRXN1/SYT7/NPTN/ACTN2/PPFIBP1/GRIP2/ADCY5/EPB41L5/GNG7/PRKAR2B/NTRK3/KCNG2/MAPK3/ABCC9/NSF/PLCB1/RPS6KA2/DNAJC5/SLITRK1/GABRB3/PRKAA2/GRIK1/CACNB1/NRXN3/RAC1/SLC17A7/CHRNE/GABRR2/KCNAB1/ABAT/DLGAP4/KCNA3/CAMK4/GLRA2/KPNA2/KCND1/NAAA/PPFIA1/PPFIA2/KCNMB4/CASK/AKAP5/PDLIM5/KCNJ8/TUBB6/KCNS1/DLGAP1/KCNJ14/CAMKK2/ADCY3/AP2M1/GNG5/AP2B1/SLC22A1/CAMKK1/APBA3/ADCY6/TUBA1B/CAMK2G/TUBA1A/PRKCA/RIMS1/CAMK2A/RTN3/PRKAR1B/PTPRS/DLG2/PRKAR1A/SYN2/COMT/VAMP2/LRFN3/GNG12/LRRC7/GRIN1/GNB1/GRIN2A/GNB3/ACHE/GJC1/HRAS/TUBB4B/BEGAIN/PLCB2/EPB41L1/GRM5/KCNAB3/SYN3/NRG1/TUBB2B/GRIN3B/HSPA8/KCNG1/ALDH5A1/ALDH2/SYN1/PRKAA1/SHARPIN/DLG1/PRKACB/MAPK1/PRKAG1/PPFIA3/KCNS3/LRRTM2/NRXN2/GRIK2/GRIN3A/GLS/AP2S1/PANX1/DLG4/KCNH5/EPB41/KRAS/GNAI2/PLCB3/LIN7C/CAMK1/PRKX/GNB2/GIT1/NLGN1/CACNA2D2/PPM1F/CACNB3/GNG13/CALM1/LRFN4/ARHGEF9/GNAI1/ADCY1/PRKAR2A/GNB4/ARL6IP5/RASGRF1/PRKACA/GABBR1/PPM1E/KCNQ5/HCN3/KCNJ6/NRAS/NLGN3/CAMK2D/ADCY9/DBNL/GNG4/SLC18A2/PANX2/TUBA1C/ARHGEF7/PRKAB2/GRIN2C/GNG8/GLUL/GRIA4/UNC13B/FLOT2/SLC1A3/AP2A1/RPS6KA6/TUBB1/NBEA/SLC38A2/AP2A2/KCNK7/GNAI3/GLRB/TUBB4A/SLC6A3/KCNK13/KCNC1/KCNQ2/SLC6A13/KCNG3/BCHE/ADCY8/SLC6A4/SLC6A12/SLC18A3/CACNA1B/CACNA1E/CHRNA3/CHRNA7/PRKCB/KCNQ4/GRIN2B/KCNQ1/KCNN3/CHRNB2/CACNG4/KCNB2/LRRTM4/GABRB2/HCN1/KCNH3/KCNA2/LRFN1/ADCY2/SLC32A1/CHAT/IL1RAPL1/KCNH4/PRKCG/KCNH6/CACNB4/GRIK4/GNG3/LRRC4B/CPLX1/KCNV2/KCNB1/KCNF1/KCNN1/SYT9/GRIK3/GABRG3/TSPAN7/DLGAP3/LRTOMT"	"2/111"	"324/21985"	0.490832139101385	"GRIP1/KCNG2"	2	326	1.22261150038928	0.624164976249653
"REACTOME NEUROTRANSMITTER RECEPTORS AND POSTSYNAPTIC SIGNAL TRANSMISSION"	"reactome"	"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION"	"REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION"	"GRIA1/ADCY4/GABRA5/KCNJ3/RASGRF2/GRIN2D/KIF17/NRGN/GNG11/KCNJ12/GNGT2/GNG2/ADCY7/LIN7B/KCNJ2/LIN7A/GABBR2/NCALD/GRIA3/KCNJ15/GABRQ/TUBB2A/RPS6KA1/PDPK1/PRKAB1/RPS6KA3/CAMK2B/SRC/DLG3/TUBB3/PICK1/CHRNA5/ERBB4/MAPT/PRKAG2/TUBA4A/NEFL/MDM2/GNAL/CREB1/TUBA3D/APBA1/GRIK5/GNB5/GRIP1/CHRNA9/GNG10/MYO6/NPTN/ACTN2/GRIP2/ADCY5/GNG7/PRKAR2B/MAPK3/NSF/PLCB1/RPS6KA2/GABRB3/PRKAA2/GRIK1/RAC1/CHRNE/GABRR2/CAMK4/GLRA2/KPNA2/CASK/AKAP5/TUBB6/CAMKK2/ADCY3/AP2M1/GNG5/AP2B1/CAMKK1/ADCY6/TUBA1B/CAMK2G/TUBA1A/PRKCA/CAMK2A/PRKAR1B/DLG2/PRKAR1A/GNG12/LRRC7/GRIN1/GNB1/GRIN2A/GNB3/HRAS/TUBB4B/PLCB2/EPB41L1/NRG1/TUBB2B/GRIN3B/PRKAA1/DLG1/PRKACB/MAPK1/PRKAG1/GRIK2/GRIN3A/AP2S1/DLG4/KRAS/GNAI2/PLCB3/LIN7C/CAMK1/PRKX/GNB2/GIT1/PPM1F/GNG13/CALM1/ARHGEF9/GNAI1/ADCY1/PRKAR2A/GNB4/RASGRF1/PRKACA/GABBR1/PPM1E/KCNJ6/NRAS/CAMK2D/ADCY9/GNG4/TUBA1C/ARHGEF7/PRKAB2/GRIN2C/GNG8/GRIA4/AP2A1/RPS6KA6/TUBB1/NBEA/AP2A2/GNAI3/GLRB/TUBB4A/ADCY8/CHRNA3/CHRNA7/PRKCB/GRIN2B/CHRNB2/CACNG4/GABRB2/ADCY2/PRKCG/GRIK4/GNG3/GRIK3/GABRG3/TSPAN7"	"1/112"	"160/22149"	0.557964778490534	"GRIP1"	1	161	1.23599330357143	0.676532293919772
