"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"REACTOME DISEASES OF SIGNAL TRANSDUCTION BY GROWTH FACTOR RECEPTORS AND SECOND MESSENGERS"	"reactome"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	"TGFA/APBB1IP/KIT/UBC/HBEGF/FZD8/HES1/SMAD3/FGF10/FGF9/RAP1B/BCL11A/MRAS/FOXO3/RNF213/PIM1/PSMB9/PPP2R5A/LYN/CEBPB/FKBP1A/NOX4/CEP43/JUNB/FGFR3/NEURL1/TRAK1/GRB2/POLR2J/WDCP/HDAC6/FGF1/MIB2/ERLEC1/TBL1X/CNTRL/EIF2AK3/APC/HEY1/RBPJ/TNKS2/SPTBN1/CDKN1B/BCL2L11/PDPK1/DUSP10/DLL4/PSMB8/RAC2/DKK2/SPRED2/KREMEN1/PDGFA/CAMK2B/LMO7/PDGFRB/HGF/SRC/CDK8/VWF/ERBB3/PPP2R5B/SPRED1/MYH9/ERBB4/HDAC8/PSMA2/FZD6/JAG2/CDKN1A/FLT3LG/PTEN/SHOC2/PSENEN/LRP6/HDAC5/FOXO4/NCOR1/MYC/MDM2/SQSTM1/AGTRAP/EREG/FGF2/NEURL1B/CREB1/APH1B/UBB/POLR2A/RRBP1/FGF18/PSMD10/FIP1L1/DUSP16/RANBP2/HDAC7/FZD4/PSMD2/FAM131B/MTOR/PSMB10/PSMD9/SEC31A/PSMC3/EGFR/ALK/NCSTN/BRAP/KDR/SMAD4/PPP2CA/PSMC1/GCC2/CDC37/PORCN/KITLG/FOXO1/PPFIBP1/ARRB2/PSMB2/PSMA3/HIP1/MSN/POLR2C/MAPK3/AREG/BRAF/PSMD3/KSR2/HDAC4/FGF5/PSMA4/ZMYM2/VCL/HDAC9/PSME1/CTNNB1/AKT1S1/SHC1/TFG/TGFB1/ACTB/SPRED3/CUX1/HEYL/RICTOR/RAC1/TPR/SEL1L/PSMC5/PIK3CB/PSMA6/STAT3/ZC3HC1/CARS1/ETV6/PTPN12/PIK3CA/LMNA/PSME4/FZD5/PSMD11/SYVN1/AKT3/FYN/BCR/PPP2CB/PSMA5/MAPKAP1/PSMD1/PDGFRA/MET/HDAC2/PAPSS1/PEBP1/DCTN1/CNKSR2/POLR2D/DLL1/SNW1/MAP2K2/CAMK2G/TCF7L2/GAB1/JAG1/KIAA1549/PIK3CD/AKT2/AP3B1/TLN1/PSMF1/KLB/NCOR2/CAMK2A/ERBIN/HDAC10/KDM7A/FRS3/CREBBP/ATIC/FGFR1OP2/PRKAR1A/FRS2/CCNC/NCBP2/MAML3/CLCN6/NR4A1/OS9/TSC2/TNKS/FBXW7/RBX1/YES1/KAT2A/PSEN2/EML4/PSMB6/AGGF1/HDAC11/HDAC3/MLST8/PSME3/RAP1A/EPGN/CSNK1A1/POLR2K/RPS6/PIK3R3/ARRB1/HRAS/SMAD2/UBA52/STAT5A/MPRIP/PPP2R5E/CTBP1/ITGB3/QKI/CUL1/LRRFIP1/PSMC4/PPP2R5D/TBL1XR1/NRG1/STAT5B/CTBP2/PTPN11/CASP9/PPP1CC/PSME2/SND1/TENT4A/PSEN1/PPP2R1B/KREMEN2/STAT1/MAMLD1/BIRC6/DUSP7/PSMD8/DUSP6/KANK1/DERL2/GTF2F1/PRR5/NF1/SKP1/PSMB3/ESR1/APH1A/POLR2B/GAB2/NCBP1/PSMC6/ACTG1/AXIN1/FAM114A2/MAPK1/CPSF6/IRS1/ITGA2B/POLR2H/IRS2/PPP2R1A/SOS1/PSMD13/GSK3B/FN1/GSK3A/AKT1/DKK1/MAML2/ERLIN2/NOTCH1/GOLGA4/PSMC2/PSMB5/KRAS/JAK2/PSMD6/KLC1/GTF2F2/KAT2B/POLR2G/PSMA7/PSMD14/MARK3/TGFBR1/MAP2K1/PSMD7/PPP2R5C/ADAM17/RHOG/RPS6KB2/CALM1/YWHAB/PSMD4/FGF7/ADAM10/CBL/CNKSR1/POLR2F/ARAF/RPS27A/EGF/TGFBR2/PSMD12/FGFR4/ZFYVE9/NRAS/AKAP9/SEM1/CSK/PPM1B/POLR2E/CAMK2D/POLR2I/PSMB1/FOXO6/MAP3K11/FGFR1/PLCG1/POLR2L/PSMB7/TPM3/STRN/CLTC/WDR48/PHB1/EP300/HHAT/BAD/TRIP11/AGK/HSP90AA1/AMER1/IQGAP1/NPM1/LRP5/GOLGB1/MYO18A/CHUK/KSR1/FXR1/VCP/ERBB2/MIB1/BCL2L1/TPM4/MAML1/PIK3R1/TRIM24/PSMB4/PSMD5/MECP2/DUSP8/BAG4/ZC3HAV1/HDAC1/RAF1/KIF5B/PPP1CB/PSMA1/ATG7/NRG2/SHH/HEY2/FGFR2/FGF19/NRG3/DHH/HES5/DUSP9/VAV1/IHH/FLT3/ESRP1/FGF3/FGF22/KL/WNT3A/PDGFB/BCL2A1/PIK3AP1/FGB/PSMB11/ICOS/NRG4/ESR2/FGF16"	"4/227"	"407/21784"	0.614172344869353	"FLT3LG/NEURL1/VWF/PDGFA"	4	411	0.943142581909102	0.817972535088111
"REACTOME DNA METHYLATION"	"reactome"	"REACTOME_DNA_METHYLATION"	"REACTOME_DNA_METHYLATION"	"H3-3A/H2BC21/H2BC4/DNMT1/H2BC12/DNMT3B/H2AC6/H3C10/H2BC15/H4C8/H2AZ2/H2BC5/H2BC8/H2BC11/H3C6/H4C14/H2BC6/H4C12/H2AX/H2AC8/H4C16/H3C13/H2AC14/H4C5/H3C3/H2AC20/H3-3B/H4C4/H3C8/H2BC9/DNMT3A/H2BC26/H2BC17/H4C9/H2BC7/H4C11/H2AJ/UHRF1/H3C12/H3C1/H3C11/H2BC13/H3C2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"48/22143"	0.398291317095076	"H3-3A"	1	49	2.00570652173913	0.767288226020421
"REACTOME DNA REPLICATION"	"reactome"	"REACTOME_DNA_REPLICATION"	"REACTOME_DNA_REPLICATION"	"H3-3A/UBC/PSMB9/SKP2/POLA1/POLA2/H2BC21/H2BC4/MCM7/MCM6/LIG1/H2BC12/CDC26/PSMB8/MCM5/MCM3/PRIM1/CDK2/DNA2/CDC45/GINS2/POLD4/POLD2/MCM8/H2AC6/RFC5/H3C10/MCM2/PCNA/H2BC15/POLD3/POLD1/PSMA2/POLE/KPNB1/CDC6/MCM4/GINS1/ANAPC16/H4C8/UBE2D1/RFC4/RPA1/CDC27/H2AZ2/GMNN/H2BC5/UBB/CDT1/H2BC8/PSMD10/RPA3/H2BC11/H3C6/PSMD2/PSMB10/FEN1/PSMD9/ANAPC7/GINS4/PSMC3/POLE2/H4C14/H2BC6/RFC2/PSMC1/UBE2S/PSMB2/PSMA3/H4C12/MCM10/RFC3/RFC1/PSMD3/KPNA1/PSMA4/PSME1/ORC1/H2AX/H2AC8/H4C16/PSMC5/PSMA6/H3C13/CDC7/ANAPC5/PSME4/PSMD11/PSMA5/CDC23/H2AC14/PSMD1/H4C5/PRIM2/POLE4/PSMF1/H3C3/CCNE2/CCNA1/H2AC20/H3-3B/ANAPC1/ANAPC11/RPA4/ORC4/ORC2/RBX1/PSMB6/PSME3/CCNA2/H4C4/ANAPC2/DBF4/UBA52/H3C8/CUL1/PSMC4/H2BC9/H2BC26/ORC3/PSME2/H2BC17/PSMD8/UBE2C/SKP1/PSMB3/H4C9/PSMC6/POLE3/PSMD13/ANAPC4/UBE2E1/PSMC2/PSMB5/PSMD6/CCNE1/H2BC7/RPA2/PSMA7/PSMD14/FZR1/ORC5/PSMD7/H4C11/ORC6/PSMD4/RPS27A/PSMD12/SEM1/ANAPC15/PSMB1/PSMB7/KPNA6/ANAPC10/H2AJ/PSMB4/PSMD5/CDC16/GINS3/PSMA1/H3C12/H3C1/H3C11/H2BC13/H3C2/PSMB11/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"171/22020"	0.832716177380648	"H3-3A"	1	172	0.559877955758963	0.88426527407564
"REACTOME DNA REPLICATION PRE INITIATION"	"reactome"	"REACTOME_DNA_REPLICATION_PRE_INITIATION"	"REACTOME_DNA_REPLICATION_PRE_INITIATION"	"H3-3A/UBC/PSMB9/POLA1/POLA2/H2BC21/H2BC4/MCM7/MCM6/H2BC12/CDC26/PSMB8/MCM5/MCM3/PRIM1/CDK2/CDC45/MCM8/H2AC6/H3C10/MCM2/H2BC15/PSMA2/POLE/KPNB1/CDC6/MCM4/ANAPC16/H4C8/UBE2D1/RPA1/CDC27/H2AZ2/GMNN/H2BC5/UBB/CDT1/H2BC8/PSMD10/RPA3/H2BC11/H3C6/PSMD2/PSMB10/PSMD9/ANAPC7/PSMC3/POLE2/H4C14/H2BC6/PSMC1/UBE2S/PSMB2/PSMA3/H4C12/MCM10/PSMD3/KPNA1/PSMA4/PSME1/ORC1/H2AX/H2AC8/H4C16/PSMC5/PSMA6/H3C13/CDC7/ANAPC5/PSMD11/PSMA5/CDC23/H2AC14/PSMD1/H4C5/PRIM2/POLE4/PSMF1/H3C3/H2AC20/H3-3B/ANAPC1/ANAPC11/RPA4/ORC4/ORC2/PSMB6/PSME3/H4C4/ANAPC2/DBF4/UBA52/H3C8/PSMC4/H2BC9/H2BC26/ORC3/PSME2/H2BC17/PSMD8/UBE2C/PSMB3/H4C9/PSMC6/POLE3/PSMD13/ANAPC4/UBE2E1/PSMC2/PSMB5/PSMD6/H2BC7/RPA2/PSMA7/PSMD14/FZR1/ORC5/PSMD7/H4C11/ORC6/PSMD4/RPS27A/PSMD12/SEM1/ANAPC15/PSMB1/PSMB7/KPNA6/ANAPC10/H2AJ/PSMB4/PSMD5/CDC16/PSMA1/H3C12/H3C1/H3C11/H2BC13/H3C2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"144/22047"	0.778306965104283	"H3-3A"	1	145	0.665670289855072	0.867812266091276
"REACTOME DOWNREGULATION OF TGF BETA RECEPTOR SIGNALING"	"reactome"	"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	"UBC/SMAD7/SMAD3/PPP1R15A/PMEPA1/BAMBI/UBB/TGFB1/USP15/STUB1/XPO1/STRAP/SMAD2/UBA52/PPP1CA/UCHL5/MTMR4/PPP1CC/SMURF1/SMURF2/TGFBR1/RPS27A/TGFBR2/ZFYVE9/NEDD4L/PPP1CB"	"1/230"	"25/22166"	0.236164081553077	"PMEPA1"	1	26	3.85495652173913	0.748414041838002
"REACTOME DOWNSTREAM SIGNAL TRANSDUCTION"	"reactome"	"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION"	"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION"	"GRB2/STAT6/PDGFA/PDGFRB/SRC/CRK/PIK3CB/STAT3/PIK3CA/PDGFRA/RAPGEF1/HRAS/STAT5A/STAT5B/PTPN11/STAT1/BCAR1/SOS1/GRB7/NCK2/KRAS/NRAS/PLCG1/NCK1/CRKL/PIK3R1/RASA1/PDGFB"	"1/230"	"27/22164"	0.251840098096683	"PDGFA"	1	28	3.56908212560386	0.748414041838002
"REACTOME ECM PROTEOGLYCANS"	"reactome"	"REACTOME_ECM_PROTEOGLYCANS"	"REACTOME_ECM_PROTEOGLYCANS"	"ITGA8/LAMA2/COL6A6/HAPLN1/COL5A2/ITGA2/COL4A2/COL4A1/SERPINE1/ACAN/ITGA7/LRP4/TNC/LAMC1/APP/COL5A3/ITGB5/COL4A5/AGRN/ITGB6/ITGB1/LAMA1/LAMA3/ASPN/NCAM1/MUSK/COL4A6/LAMA4/COMP/COL6A1/DAG1/HSPG2/TGFB1/FMOD/LAMA5/TGFB2/DCN/MATN3/TGFB3/COL4A4/LUM/ITGAV/LAMB2/PTPRS/LAMB1/BGN/ITGB3/COL6A2/ITGA2B/FN1/MATN4/COL1A1/COL3A1/COL9A2/SPARC/COL1A2/TNXB/COL5A1/COL6A3/VTN/VCAN/COL2A1/MATN1/BCAN/ITGAX/COL9A3/TNN/COL4A3/ITGA9/TNR/IBSP/COL6A5"	"2/229"	"70/22121"	0.16981600938545	"HAPLN1/COL6A6"	2	72	2.75995009357455	0.748414041838002
"REACTOME ENDOGENOUS STEROLS"	"reactome"	"REACTOME_ENDOGENOUS_STEROLS"	"REACTOME_ENDOGENOUS_STEROLS"	"ARNT2/PTGIS/CYP1B1/FDX1/CYP7B1/FDXR/CYP19A1/CYP11A1/POMC/CYP4V2/AHR/NCOA1/RXRA/CYP27A1/ARNT/NCOA2/CYP46A1/CYP51A1/CYP7A1/CYP39A1/NR1H4"	"1/230"	"20/22171"	0.195528502383205	"CYP39A1"	1	21	4.81978260869565	0.748414041838002
"REACTOME EPIGENETIC REGULATION OF GENE EXPRESSION"	"reactome"	"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION"	"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION"	"H3-3A/TET1/GTF2H2/PAXIP1/TET3/PHF19/H2BC21/H2BC4/DNMT1/H2BC12/PSIP1/DNMT3B/SIN3A/H2AC6/H3C10/SIN3B/RBBP4/H2BC15/RBBP7/EZH2/MYO1C/TADA3/KAT8/H4C8/DEK/H2AZ2/GTF2H1/JARID2/HCFC1/H2BC5/H2BC8/H2BC11/H3C6/BOD1L1/TET2/CDK7/ERCC6/ARID4B/KDM6A/KANSL2/KMT2A/H4C14/H2BC6/AKAP8L/SUV39H1/H4C12/SIRT1/SGF29/POLR1F/BAZ1B/KMT2D/SAP18/ACTB/H2AX/H2AC8/H4C16/PAGR1/POLR1A/NCOA6/CHD4/H3C13/KMT2C/MBD3/MBD2/POLR1E/ERCC3/SETD1B/POLR1D/KANSL3/H2AC14/TASP1/SAP30/HDAC2/HCFC2/H4C5/SETD1A/CHD3/POLR1B/WDR5/H3C3/KANSL1/EHMT2/CXXC1/POLR1G/H2AC20/KAT14/H3-3B/GTF2H4/TAF1C/OGT/KAT2A/POLR2K/DPY30/H4C4/H3C8/MEN1/TADA2A/H2BC9/DNMT3A/GATAD2B/ZZZ3/H2BC26/MNAT1/BOD1/YEATS2/H2BC17/MCRS1/BAZ2A/CCNH/PHF1/H4C9/AEBP2/POLR2H/TBP/GSK3B/SMARCA5/TAF1B/SAP130/RBBP5/MYBBP1A/PHF20L1/TAF1A/TAF1D/GTF2H5/KMT2B/MTA3/ERCC2/SUZ12/KAT2B/H2BC7/SAP30L/DR1/H4C11/ASH2L/MBIP/POLR2F/POLR1H/TTF1/PHF20/POLR2E/EED/MTF2/MTA2/POLR2L/RRP8/UBTF/SF3B1/EP300/POLR1C/H2AJ/TDG/UHRF1/MTA1/WDR82/GATAD2A/SAP30BP/GTF2H3/DDX21/HDAC1/CBX3/SUDS3/H3C12/H3C1/H3C11/H2BC13/H3C2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"171/22020"	0.832716177380648	"H3-3A"	1	172	0.559877955758963	0.88426527407564
"REACTOME ERCC6 CSB AND EHMT2 G9A POSITIVELY REGULATE RRNA EXPRESSION"	"reactome"	"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	"REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION"	"H3-3A/H2BC21/H2BC4/H2BC12/H2AC6/H3C10/RBBP4/H2BC15/RBBP7/H4C8/H2AZ2/H2BC5/H2BC8/H2BC11/H3C6/ERCC6/H4C14/H2BC6/H4C12/H2AX/H2AC8/H4C16/CHD4/H3C13/MBD3/H2AC14/HDAC2/H4C5/CHD3/H3C3/EHMT2/H2AC20/H3-3B/H4C4/H3C8/H2BC9/GATAD2B/H2BC26/H2BC17/H4C9/MTA3/H2BC7/H4C11/TTF1/MTA2/H2AJ/MTA1/GATAD2A/HDAC1/CBX3/H3C12/H3C1/H3C11/H2BC13/H3C2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"60/22131"	0.468767797285428	"H3-3A"	1	61	1.60369565217391	0.780113573094407
"REACTOME ESR MEDIATED SIGNALING"	"reactome"	"REACTOME_ESR_MEDIATED_SIGNALING"	"REACTOME_ESR_MEDIATED_SIGNALING"	"H3-3A/TGFA/HBEGF/SPHK1/FOXO3/CCND1/JUN/MMP2/POU2F1/GNG11/FOS/GNGT2/GNG2/POLR2J/SP1/CXCL12/H2BC21/H2BC4/BCL2/MOV10/PRKCZ/CTSD/CDKN1B/FOSB/H2BC12/PDPK1/PGR/SRC/AGO2/MMP3/H2AC6/RAD21/H3C10/ERBB4/H2BC15/CXXC5/GATA3/MYC/H4C8/EREG/TNRC6C/H2AZ2/KDM4B/SMC3/GREB1/CREB1/H2BC5/POLR2A/H2BC8/GNB5/H2BC11/H3C6/NCOA3/EGFR/ELK1/GNG10/H4C14/H2BC6/TNRC6A/CDK9/AGO4/GNG7/H4C12/POLR2C/MAPK3/AREG/UHMK1/SHC1/S1PR3/H2AX/H2AC8/H4C16/H3C13/CBFB/KPNA2/PIK3CA/AKT3/SMC1A/H2AC14/H4C5/XPO1/CCNT1/AGO3/GNG5/POLR2D/AKT2/H3C3/AGO1/CREBBP/ZDHHC21/H2AC20/H3-3B/USF1/GNG12/CARM1/GNB1/GNB3/MED1/EPGN/POLR2K/H4C4/IGF1R/PIK3R3/ZDHHC7/HRAS/H3C8/HSPB1/PPID/USF2/H2BC9/NCOA1/NRIP1/KAT5/PTGES3/H2BC26/PTK2/CAV2/H2BC17/STAG1/KANK1/GTF2F1/KDM1A/ATF2/ESR1/POLR2B/H4C9/AXIN1/MAPK1/POLR2H/GTF2A1/TBP/PRMT1/AKT1/STAG2/NOS3/FKBP4/KRAS/GNAI2/GTF2F2/KAT2B/POLR2G/H2BC7/GNB2/FKBP5/TNRC6B/H4C11/RUNX1/GNG13/CALM1/FOXA1/GNAI1/GPAM/ZNF217/POLR2F/TLE3/GNB4/EGF/NRAS/POLR2E/POLR2I/GNG4/POLR2L/STRN/JUND/NCOA2/EP300/GNG8/HSP90AA1/H2AJ/MMP9/CHD1/CAV1/HSP90AB1/PIK3R1/EBAG9/SRF/YY1/HDAC1/MYB/DDX5/GNAI3/PPP5C/GTF2A2/KCTD6/H3C12/H3C1/H3C11/H2BC13/H3C2/NR5A2/MMP7/H3C7/GNG3/H2BC14/ESR2/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"198/21993"	0.873815338276369	"H3-3A"	1	199	0.482938076416337	0.908765462049812
"REACTOME ESTROGEN DEPENDENT GENE EXPRESSION"	"reactome"	"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	"REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION"	"H3-3A/TGFA/CCND1/JUN/POU2F1/FOS/POLR2J/SP1/CXCL12/H2BC21/H2BC4/BCL2/MOV10/CTSD/FOSB/H2BC12/PGR/AGO2/H2AC6/RAD21/H3C10/ERBB4/H2BC15/CXXC5/GATA3/MYC/H4C8/TNRC6C/H2AZ2/KDM4B/SMC3/GREB1/H2BC5/POLR2A/H2BC8/H2BC11/H3C6/NCOA3/H4C14/H2BC6/TNRC6A/CDK9/AGO4/H4C12/POLR2C/H2AX/H2AC8/H4C16/H3C13/CBFB/KPNA2/SMC1A/H2AC14/H4C5/CCNT1/AGO3/POLR2D/H3C3/AGO1/CREBBP/H2AC20/H3-3B/USF1/CARM1/MED1/POLR2K/H4C4/H3C8/USF2/H2BC9/NCOA1/NRIP1/KAT5/PTGES3/H2BC26/H2BC17/STAG1/KANK1/GTF2F1/KDM1A/ATF2/ESR1/POLR2B/H4C9/AXIN1/POLR2H/GTF2A1/TBP/PRMT1/STAG2/FKBP4/GTF2F2/KAT2B/POLR2G/H2BC7/TNRC6B/H4C11/RUNX1/FOXA1/GPAM/ZNF217/POLR2F/TLE3/POLR2E/POLR2I/POLR2L/JUND/NCOA2/EP300/HSP90AA1/H2AJ/CHD1/HSP90AB1/EBAG9/YY1/HDAC1/MYB/DDX5/GTF2A2/KCTD6/H3C12/H3C1/H3C11/H2BC13/H3C2/NR5A2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"1/230"	"131/22060"	0.746146479564391	"H3-3A"	1	132	0.732160637238633	0.84893196399418
"REACTOME EXTRACELLULAR MATRIX ORGANIZATION"	"reactome"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION"	"A2M/SPP1/COL12A1/ITGA8/LAMA2/COL6A6/THBS1/ITGA11/SCUBE3/FBN2/HTRA1/CTSK/LOXL3/CTSB/LAMC3/COL11A1/COL14A1/MMP1/HAPLN1/COL15A1/COL5A2/ADAMTS1/ITGA2/MMP14/MMP16/COL17A1/COL4A2/MFAP5/MMP2/COL4A1/ITGB8/LAMC2/COL7A1/SERPINE1/ACAN/CTSS/BMP4/DST/FURIN/ADAM19/LOX/ITGA7/CD151/NTN4/PLOD2/P4HA3/TLL2/COL27A1/ITGA4/LRP4/TNC/ADAMTS3/DDR1/LAMC1/APP/COL5A3/LTBP3/EFEMP1/ITGB5/COL4A5/CTSD/JAM3/COL24A1/AGRN/MMP10/ICAM5/LOXL1/P4HA2/P3H3/MMP12/PHYKPL/JAM2/MMP8/PDGFA/SERPINH1/COL26A1/TIMP2/VWF/MMP3/ITGA5/MFAP2/ITGB6/COL18A1/ADAM8/DMD/GDF5/COL25A1/MMP19/ITGB1/FBLN2/CAPN1/LAMA1/BMP7/EMILIN3/ADAMTS9/LAMA3/CAPN7/EFEMP2/FGF2/ASPN/MFAP4/MMP17/TLL1/P4HA1/NCAM1/BSG/MMP11/MUSK/PLOD1/ITGA10/COL10A1/P3H2/NID1/LTBP4/NRXN1/COL4A6/NCSTN/EMILIN2/KDR/PCOLCE2/LAMA4/LAMB3/COMP/ADAM9/SDC4/PLOD3/ADAMTS5/COL6A1/DAG1/LTBP1/HSPG2/MMP15/TGFB1/FMOD/LAMA5/SH3PXD2A/TGFB2/DCN/MATN3/CTSV/CRTAP/COLGALT2/COL13A1/MFAP3/ADAM12/NID2/CASK/TGFB3/COL8A2/BMP1/CASP3/COL4A4/LUM/ICAM1/ADAMTS8/CAST/P4HB/PPIB/CTSL/PRKCA/EMILIN1/ADAMTS4/ITGAV/MADCAM1/LOXL2/COL16A1/LAMB2/CD44/PTPRS/MMP24/CAPN5/LAMB1/BGN/BMP2/COLGALT1/CAPN10/LOXL4/ADAMTS2/FBLN5/ITGB3/DDR2/MMP13/F11R/CD47/FBLN1/CDH1/CAPN9/LTBP2/PSEN1/COL8A1/COL6A2/ITGB7/ELN/SDC1/ITGA2B/ITGAE/CAPN14/FN1/COL28A1/ITGA1/PXDN/P3H1/ADAMTS14/PCOLCE/MATN4/SDC3/TMPRSS6/SDC2/FBN1/TRAPPC4/COL11A2/CAPN12/COL1A1/COL3A1/PLEC/CAPN2/COL9A2/SPARC/ADAM17/COL1A2/ADAM10/ICAM2/ACTN1/ITGA6/CAPN15/TNXB/ADAM15/COL5A1/COL21A1/MMP9/COL6A3/ITGB4/CAPNS1/CAPN3/ITGA3/VTN/MMP25/VCAN/TIMP1/ITGAM/CAPNS2/COL2A1/PECAM1/ADAMTS18/MATN1/CEACAM1/BCAN/ITGAX/PDGFB/ITGAL/COL9A3/FGB/OPTC/TNN/COL4A3/MMP7/SCUBE1/COL19A1/ITGA9/ELANE/ITGB2/COL22A1/ADAMTS16/TNR/IBSP/COL6A5/COL20A1/CAPN13"	"5/226"	"263/21928"	0.14416715955846	"VWF/HAPLN1/COL26A1/PDGFA/COL6A6"	5	268	1.84461119149366	0.748414041838002
"REACTOME FACTORS INVOLVED IN MEGAKARYOCYTE DEVELOPMENT AND PLATELET PRODUCTION"	"reactome"	"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION"	"REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION"	"H3-3A/ZFPM2/KIF26A/GATA2/TP53/MAFF/DOCK11/CABLES1/KIF3C/ABL1/MAFK/WEE1/DOCK8/TUBB2A/CBX5/CARMIL1/MAFG/SIN3A/CDK2/KIF26B/AK3/KIF20A/TUBB3/H3C10/KIFC2/GATA3/TUBA4A/ZFPM1/CAPZA2/IRF2/RAD51B/KIF13B/DOCK6/JMJD1C/KIF15/TUBA3D/H3C6/RAD51C/KIF6/RAB5A/PRKAR2B/DOCK9/KIF1B/MICAL1/NFE2/EHD2/ACTB/CENPE/RAC1/KIF23/KIF27/RACGAP1/H3C13/KIF18B/KIF3B/KLC3/ITPK1/KIFC1/AKAP10/TUBB6/KIF3A/KIF2A/KIF4A/HDAC2/KLC2/TUBA1B/SH2B3/TUBA1A/RBSN/KIF20B/KLC4/DOCK5/DOCK4/CABLES2/H3C3/CDK5/EHD3/PRKAR1B/PRKAR1A/KIF18A/GATA6/H3-3B/KIF22/EHD1/KIF11/IRF1/IFNB1/KIF16B/TUBB4B/KIF21A/H3C8/CAPZB/TUBB2B/KIF2C/DOCK2/HMG20B/KIF1C/CAPZA1/DOCK7/KIF5A/DOCK3/KDM1A/PRKACB/DOCK1/DOCK10/MFN2/MFN1/JAK2/KLC1/CDC42/PRKAR2A/PRKACA/PHF21A/VPS45/RCOR1/TUBA1C/SH2B2/TUBB1/AKAP1/SH2B1/HDAC1/MYB/KIF9/KIFAP3/KIF5B/TUBB4A/KIF1A/H3C12/H3C1/KIF19/H3C11/H3C2/GATA4/KIF21B/H3C7/KIF25/KIF4B/HBB"	"2/229"	"136/22055"	0.416831847739685	"KIF26A/H3-3A"	2	138	1.41632417159003	0.767288226020421
