"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"
"1696"	"ENSG00000169047"	"2"	226799164	226799496	333	"*"	"KOS_2h_peak_9701"	129	"."	7.29466	16.57487	12.97237	179	"Promoter (<=1kb)"	2	226731312	226799820	68509	2	"ENST00000305123"	324	"IRS1"	"2"	226795773	226795836	64	"*"	"KOS_4h_peak_899"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-527	"IRS1"
"1697"	"ENSG00000169047"	"2"	226798331	226798993	663	"*"	"KOS_2h_peak_9700"	96	"."	5.10445	13.10918	9.66934	282	"Promoter (<=1kb)"	2	226731312	226799820	68509	2	"ENST00000305123"	827	"IRS1"	"2"	226795773	226795836	64	"*"	"KOS_4h_peak_899"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-527	"IRS1"
"1698"	"ENSG00000169047"	"2"	226791764	226791880	117	"*"	"KOS_2h_peak_9696"	57	"."	4.96037	8.99612	5.79638	71	"Intron (ENST00000305123/ENSG00000169047, intron 1 of 1)"	2	226792138	226795246	3109	2	"ENST00000498335"	3366	"IRS1"	"2"	226795773	226795836	64	"*"	"KOS_4h_peak_899"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-527	"IRS1"
"1699"	"ENSG00000169047"	"2"	226798030	226798264	235	"*"	"KOS_2h_peak_9699"	82	"."	6.0036	11.60297	8.23987	80	"Promoter (1-2kb)"	2	226731312	226799820	68509	2	"ENST00000305123"	1556	"IRS1"	"2"	226795773	226795836	64	"*"	"KOS_4h_peak_899"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-527	"IRS1"
"1700"	"ENSG00000169047"	"2"	226795668	226795976	309	"*"	"KOS_2h_peak_9697"	235	"."	10.48508	27.48922	23.55122	123	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-422	"IRS1"	"2"	226795773	226795836	64	"*"	"KOS_4h_peak_899"	41	"."	5.56964	8.70312	4.11695	40	"Promoter (<=1kb)"	2	226792138	226795246	3109	2	"ENST00000498335"	-527	"IRS1"
"1701"	"ENSG00000169251"	"3"	161221231	161221452	222	"*"	"KOS_2h_peak_11590"	29	"."	4.1667	5.88715	2.94306	25	"Promoter (<=1kb)"	3	161221262	161238191	16930	1	"ENST00000493066"	0	"NMD3"	"3"	161104701	161104804	104	"*"	"KOS_4h_peak_1073"	16	"."	4.28434	5.83183	1.69221	33	"Promoter (<=1kb)"	3	161104696	161233416	128721	1	"ENST00000468606"	5	"NMD3"
"1702"	"ENSG00000169251"	"3"	161104737	161104934	198	"*"	"KOS_2h_peak_11589"	49	"."	4.46971	8.08519	4.95074	65	"Promoter (<=1kb)"	3	161104822	161234836	130015	1	"ENST00000460503"	0	"NMD3"	"3"	161104701	161104804	104	"*"	"KOS_4h_peak_1073"	16	"."	4.28434	5.83183	1.69221	33	"Promoter (<=1kb)"	3	161104696	161233416	128721	1	"ENST00000468606"	5	"NMD3"
"1703"	"ENSG00000169375"	"15"	75450393	75450622	230	"*"	"KOS_2h_peak_5213"	71	"."	5.55093	10.41227	7.11856	108	"Promoter (<=1kb)"	15	75430069	75451537	21469	2	"ENST00000568919"	915	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1704"	"ENSG00000169375"	"15"	75451369	75451830	462	"*"	"KOS_2h_peak_5215"	107	"."	7.02893	14.26548	10.76439	304	"Promoter (<=1kb)"	15	75369379	75451690	82312	2	"ENST00000394947"	0	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1705"	"ENSG00000169375"	"15"	75455684	75455803	120	"*"	"KOS_2h_peak_5218"	39	"."	3.89546	6.96669	3.91863	26	"Promoter (<=1kb)"	15	75370933	75455783	84851	2	"ENST00000360439"	0	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1706"	"ENSG00000169375"	"15"	75452029	75452192	164	"*"	"KOS_2h_peak_5216"	74	"."	5.54394	10.76651	7.4529	80	"Promoter (<=1kb)"	15	75371086	75451746	80661	2	"ENST00000565264"	-283	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1707"	"ENSG00000169375"	"15"	75454308	75455365	1058	"*"	"KOS_2h_peak_5217"	441	"."	14.1979	48.3833	44.11318	152	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	0	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1708"	"ENSG00000169375"	"15"	75451082	75451250	169	"*"	"KOS_2h_peak_5214"	71	"."	5.8048	10.49059	7.19472	92	"Promoter (<=1kb)"	15	75430069	75451537	21469	2	"ENST00000568919"	287	"SIN3A"	"15"	75454643	75454806	164	"*"	"KOS_4h_peak_439"	78	"."	7.46045	12.84887	7.89713	134	"Promoter (<=1kb)"	15	75414252	75455026	40775	2	"ENST00000562776"	220	"SIN3A"
"1709"	"ENSG00000169641"	"1"	23168596	23168969	374	"*"	"KOS_2h_peak_284"	558	"."	18.71469	60.58835	55.80646	228	"Promoter (<=1kb)"	1	23084030	23168845	84816	2	"ENST00000471849"	0	"LUZP1"	"1"	23168780	23168842	63	"*"	"KOS_4h_peak_30"	70	"."	6.90229	11.93914	7.04965	40	"Promoter (<=1kb)"	1	23090427	23168817	78391	2	"ENST00000314174"	0	"LUZP1"
"1710"	"ENSG00000169660"	"17"	82418313	82418494	182	"*"	"KOS_2h_peak_7366"	49	"."	4.33865	8.12946	4.99049	96	"Promoter (<=1kb)"	17	82418318	82442645	24328	1	"ENST00000337014"	0	"HEXD"	"17"	82418832	82418895	64	"*"	"KOS_4h_peak_682"	52	"."	6.54855	9.96887	5.26006	19	"Promoter (<=1kb)"	17	82418713	82435740	17028	1	"ENST00000581482"	119	"HEXD"
"1711"	"ENSG00000169660"	"17"	82418600	82418908	309	"*"	"KOS_2h_peak_7367"	112	"."	5.46906	14.7501	11.22799	193	"Promoter (<=1kb)"	17	82418661	82442598	23938	1	"ENST00000644886"	0	"HEXD"	"17"	82418832	82418895	64	"*"	"KOS_4h_peak_682"	52	"."	6.54855	9.96887	5.26006	19	"Promoter (<=1kb)"	17	82418713	82435740	17028	1	"ENST00000581482"	119	"HEXD"
"1712"	"ENSG00000169857"	"15"	34038345	34038585	241	"*"	"KOS_2h_peak_4900"	45	"."	4.12461	7.70013	4.59547	175	"Promoter (<=1kb)"	15	33866227	34039204	172978	2	"ENST00000306730"	619	"AVEN"	"15"	34038908	34038982	75	"*"	"KOS_4h_peak_419"	32	"."	5.14121	7.7109	3.24218	43	"Promoter (<=1kb)"	15	33866227	34039204	172978	2	"ENST00000306730"	222	"AVEN"
"1713"	"ENSG00000169857"	"15"	34038652	34039213	562	"*"	"KOS_2h_peak_4901"	342	"."	12.09451	38.33803	34.20153	394	"Promoter (<=1kb)"	15	33866227	34039204	172978	2	"ENST00000306730"	0	"AVEN"	"15"	34038908	34038982	75	"*"	"KOS_4h_peak_419"	32	"."	5.14121	7.7109	3.24218	43	"Promoter (<=1kb)"	15	33866227	34039204	172978	2	"ENST00000306730"	222	"AVEN"
"1714"	"ENSG00000169914"	"1"	19874016	19874215	200	"*"	"KOS_2h_peak_261"	421	"."	18.85591	46.39694	42.15846	103	"Distal Intergenic"	1	19882395	19912945	30551	1	"ENST00000375120"	-8180	"OTUD3"	"1"	19874081	19874151	71	"*"	"KOS_4h_peak_26"	185	"."	8.30411	24.14568	18.50464	42	"Distal Intergenic"	1	19882395	19912945	30551	1	"ENST00000375120"	-8244	"OTUD3"
"1715"	"ENSG00000169914"	"1"	19882310	19882883	574	"*"	"KOS_2h_peak_262"	215	"."	10.98495	25.40411	21.5153	234	"Promoter (<=1kb)"	1	19882395	19912945	30551	1	"ENST00000375120"	0	"OTUD3"	"1"	19874081	19874151	71	"*"	"KOS_4h_peak_26"	185	"."	8.30411	24.14568	18.50464	42	"Distal Intergenic"	1	19882395	19912945	30551	1	"ENST00000375120"	-8244	"OTUD3"
"1716"	"ENSG00000169991"	"1"	18925545	18926343	799	"*"	"KOS_2h_peak_248"	734	"."	24.29248	78.89692	73.48526	456	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13553	"IFFO2"	"1"	18925891	18926030	140	"*"	"KOS_4h_peak_24"	124	"."	5.99723	17.68159	12.40869	110	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13899	"IFFO2"
"1717"	"ENSG00000169991"	"1"	18956425	18956798	374	"*"	"KOS_2h_peak_251"	60	"."	4.58289	9.23473	6.01893	145	"Promoter (<=1kb)"	1	18904280	18956676	52397	2	"ENST00000455833"	0	"IFFO2"	"1"	18925891	18926030	140	"*"	"KOS_4h_peak_24"	124	"."	5.99723	17.68159	12.40869	110	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13899	"IFFO2"
"1718"	"ENSG00000169991"	"1"	18957200	18957493	294	"*"	"KOS_2h_peak_252"	93	"."	6.45334	12.81133	9.38364	114	"Promoter (<=1kb)"	1	18904280	18956676	52397	2	"ENST00000455833"	-524	"IFFO2"	"1"	18925891	18926030	140	"*"	"KOS_4h_peak_24"	124	"."	5.99723	17.68159	12.40869	110	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13899	"IFFO2"
"1719"	"ENSG00000169991"	"1"	18955663	18956171	509	"*"	"KOS_2h_peak_250"	164	"."	7.88772	20.16967	16.43253	188	"Promoter (<=1kb)"	1	18908340	18955698	47359	2	"ENST00000416166"	0	"IFFO2"	"1"	18925891	18926030	140	"*"	"KOS_4h_peak_24"	124	"."	5.99723	17.68159	12.40869	110	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13899	"IFFO2"
"1720"	"ENSG00000169991"	"1"	18926549	18926671	123	"*"	"KOS_2h_peak_249"	64	"."	4.99556	9.73158	6.47926	79	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-14557	"IFFO2"	"1"	18925891	18926030	140	"*"	"KOS_4h_peak_24"	124	"."	5.99723	17.68159	12.40869	110	"Intron (ENST00000455833/ENSG00000169991, intron 1 of 8)"	1	18908291	18911992	3702	2	"ENST00000355609"	-13899	"IFFO2"
"1721"	"ENSG00000169992"	"17"	7405055	7405560	506	"*"	"KOS_2h_peak_6393"	137	"."	7.70962	17.35631	13.71989	294	"Promoter (<=1kb)"	17	7405356	7408509	3154	1	"ENST00000572893"	0	"NLGN2"	"17"	7404666	7404748	83	"*"	"KOS_4h_peak_560"	32	"."	5.14121	7.7109	3.24218	43	"Promoter (<=1kb)"	17	7404874	7418684	13811	1	"ENST00000575301"	-126	"NLGN2"
"1722"	"ENSG00000169992"	"17"	7404300	7404942	643	"*"	"KOS_2h_peak_6392"	463	"."	16.03601	50.62175	46.30991	391	"Promoter (<=1kb)"	17	7404874	7418684	13811	1	"ENST00000575301"	0	"NLGN2"	"17"	7404666	7404748	83	"*"	"KOS_4h_peak_560"	32	"."	5.14121	7.7109	3.24218	43	"Promoter (<=1kb)"	17	7404874	7418684	13811	1	"ENST00000575301"	-126	"NLGN2"
"1723"	"ENSG00000170315"	"17"	16381538	16382119	582	"*"	"KOS_2h_peak_6480"	195	"."	9.22189	23.33822	19.50485	407	"Promoter (<=1kb)"	17	16381465	16382742	1278	1	"ENST00000614404"	73	"UBB"	"17"	16381938	16382032	95	"*"	"KOS_4h_peak_567"	32	"."	5.14121	7.7109	3.24218	24	"Promoter (<=1kb)"	17	16381465	16382742	1278	1	"ENST00000614404"	473	"UBB"
"1724"	"ENSG00000170315"	"17"	16381023	16381323	301	"*"	"KOS_2h_peak_6479"	135	"."	6.29476	17.15483	13.52644	132	"Promoter (<=1kb)"	17	16381091	16382739	1649	1	"ENST00000535788"	0	"UBB"	"17"	16381938	16382032	95	"*"	"KOS_4h_peak_567"	32	"."	5.14121	7.7109	3.24218	24	"Promoter (<=1kb)"	17	16381465	16382742	1278	1	"ENST00000614404"	473	"UBB"
"1725"	"ENSG00000170425"	"17"	15944822	15944938	117	"*"	"KOS_2h_peak_6474"	26	"."	3.43717	5.57373	2.65761	16	"Promoter (<=1kb)"	17	15945130	15975746	30617	1	"ENST00000304222"	-192	"ADORA2B"	"17"	15945377	15945437	61	"*"	"KOS_4h_peak_566"	16	"."	4.28434	5.83183	1.69221	13	"Promoter (<=1kb)"	17	15945130	15975746	30617	1	"ENST00000304222"	247	"ADORA2B"
"1726"	"ENSG00000170425"	"17"	15945042	15946212	1171	"*"	"KOS_2h_peak_6475"	297	"."	10.31151	33.79704	29.73168	206	"Promoter (<=1kb)"	17	15945130	15975746	30617	1	"ENST00000304222"	0	"ADORA2B"	"17"	15945377	15945437	61	"*"	"KOS_4h_peak_566"	16	"."	4.28434	5.83183	1.69221	13	"Promoter (<=1kb)"	17	15945130	15975746	30617	1	"ENST00000304222"	247	"ADORA2B"
"1727"	"ENSG00000170502"	"4"	87422538	87423080	543	"*"	"KOS_2h_peak_12122"	205	"."	8.93942	24.43031	20.56498	127	"Promoter (<=1kb)"	4	87422573	87459455	36883	1	"ENST00000302174"	0	"NUDT9"	"4"	87422908	87422983	76	"*"	"KOS_4h_peak_1123"	16	"."	4.28434	5.83183	1.69221	1	"Promoter (<=1kb)"	4	87422882	87454445	31564	1	"ENST00000502933"	26	"NUDT9"
"1728"	"ENSG00000170525"	"10"	6202852	6203626	775	"*"	"KOS_2h_peak_1699"	610	"."	14.21955	66.1361	61.02555	124	"Promoter (<=1kb)"	10	6202866	6228284	25419	1	"ENST00000317350"	0	"PFKFB3"	"10"	6202945	6203032	88	"*"	"KOS_4h_peak_150"	101	"."	8.14025	15.25614	10.12394	44	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	13	"PFKFB3"
"1729"	"ENSG00000170525"	"10"	6202852	6203626	775	"*"	"KOS_2h_peak_1699"	610	"."	14.21955	66.1361	61.02555	124	"Promoter (<=1kb)"	10	6202866	6228284	25419	1	"ENST00000317350"	0	"PFKFB3"	"10"	6141455	6141595	141	"*"	"KOS_4h_peak_149"	50	"."	5.99808	9.72704	5.04225	96	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3339	"PFKFB3"
"1730"	"ENSG00000170525"	"10"	6141344	6141693	350	"*"	"KOS_2h_peak_1697"	173	"."	8.62693	21.11384	17.34809	166	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3241	"PFKFB3"	"10"	6202945	6203032	88	"*"	"KOS_4h_peak_150"	101	"."	8.14025	15.25614	10.12394	44	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	13	"PFKFB3"
"1731"	"ENSG00000170525"	"10"	6141344	6141693	350	"*"	"KOS_2h_peak_1697"	173	"."	8.62693	21.11384	17.34809	166	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3241	"PFKFB3"	"10"	6141455	6141595	141	"*"	"KOS_4h_peak_149"	50	"."	5.99808	9.72704	5.04225	96	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3339	"PFKFB3"
"1732"	"ENSG00000170525"	"10"	6204289	6204440	152	"*"	"KOS_2h_peak_1701"	64	"."	5.37164	9.73399	6.48048	84	"Promoter (1-2kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	1357	"PFKFB3"	"10"	6202945	6203032	88	"*"	"KOS_4h_peak_150"	101	"."	8.14025	15.25614	10.12394	44	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	13	"PFKFB3"
"1733"	"ENSG00000170525"	"10"	6204289	6204440	152	"*"	"KOS_2h_peak_1701"	64	"."	5.37164	9.73399	6.48048	84	"Promoter (1-2kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	1357	"PFKFB3"	"10"	6141455	6141595	141	"*"	"KOS_4h_peak_149"	50	"."	5.99808	9.72704	5.04225	96	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3339	"PFKFB3"
"1734"	"ENSG00000170525"	"10"	6144816	6145190	375	"*"	"KOS_2h_peak_1698"	220	"."	10.01224	25.99365	22.09057	110	"Promoter (<=1kb)"	10	6144934	6235532	90599	1	"ENST00000379789"	0	"PFKFB3"	"10"	6202945	6203032	88	"*"	"KOS_4h_peak_150"	101	"."	8.14025	15.25614	10.12394	44	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	13	"PFKFB3"
"1735"	"ENSG00000170525"	"10"	6144816	6145190	375	"*"	"KOS_2h_peak_1698"	220	"."	10.01224	25.99365	22.09057	110	"Promoter (<=1kb)"	10	6144934	6235532	90599	1	"ENST00000379789"	0	"PFKFB3"	"10"	6141455	6141595	141	"*"	"KOS_4h_peak_149"	50	"."	5.99808	9.72704	5.04225	96	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3339	"PFKFB3"
"1736"	"ENSG00000170525"	"10"	6203696	6204208	513	"*"	"KOS_2h_peak_1700"	98	"."	6.04726	13.27966	9.82695	404	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	764	"PFKFB3"	"10"	6202945	6203032	88	"*"	"KOS_4h_peak_150"	101	"."	8.14025	15.25614	10.12394	44	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	13	"PFKFB3"
"1737"	"ENSG00000170525"	"10"	6203696	6204208	513	"*"	"KOS_2h_peak_1700"	98	"."	6.04726	13.27966	9.82695	404	"Promoter (<=1kb)"	10	6202932	6254644	51713	1	"ENST00000640683"	764	"PFKFB3"	"10"	6141455	6141595	141	"*"	"KOS_4h_peak_149"	50	"."	5.99808	9.72704	5.04225	96	"Distal Intergenic"	10	6144934	6235532	90599	1	"ENST00000379789"	-3339	"PFKFB3"
"1738"	"ENSG00000170540"	"16"	18801054	18802056	1003	"*"	"KOS_2h_peak_5635"	977	"."	22.45618	103.78778	97.73179	461	"Promoter (<=1kb)"	16	18791669	18801549	9881	2	"ENST00000304414"	0	"ARL6IP1"	"16"	18801375	18801569	195	"*"	"KOS_4h_peak_469"	188	"."	11.84859	24.52114	18.8577	138	"Promoter (<=1kb)"	16	18791669	18801549	9881	2	"ENST00000304414"	0	"ARL6IP1"
"1739"	"ENSG00000170540"	"16"	18800642	18800803	162	"*"	"KOS_2h_peak_5634"	37	"."	4.57963	6.81168	3.78312	48	"Promoter (<=1kb)"	16	18792947	18801424	8478	2	"ENST00000546206"	621	"ARL6IP1"	"16"	18801375	18801569	195	"*"	"KOS_4h_peak_469"	188	"."	11.84859	24.52114	18.8577	138	"Promoter (<=1kb)"	16	18791669	18801549	9881	2	"ENST00000304414"	0	"ARL6IP1"
"1740"	"ENSG00000170579"	"18"	3740810	3741761	952	"*"	"KOS_2h_peak_7418"	504	"."	15.51252	54.92553	50.4846	278	"Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)"	18	3727709	3729378	1670	2	"ENST00000486430"	-11432	"DLGAP1"	"18"	3740996	3741197	202	"*"	"KOS_4h_peak_688"	326	"."	15.85206	39.07087	32.63005	90	"Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)"	18	3727709	3729378	1670	2	"ENST00000486430"	-11618	"DLGAP1"
"1741"	"ENSG00000170579"	"18"	3740810	3741761	952	"*"	"KOS_2h_peak_7418"	504	"."	15.51252	54.92553	50.4846	278	"Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)"	18	3727709	3729378	1670	2	"ENST00000486430"	-11432	"DLGAP1"	"18"	3741490	3741558	69	"*"	"KOS_4h_peak_689"	32	"."	5.14121	7.7109	3.24218	33	"Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)"	18	3727709	3729378	1670	2	"ENST00000486430"	-12112	"DLGAP1"
"1742"	"ENSG00000170775"	"7"	124765621	124765987	367	"*"	"KOS_2h_peak_14776"	410	"."	14.85899	45.32026	41.09488	171	"Promoter (<=1kb)"	7	124743885	124765792	21908	2	"ENST00000303921"	0	"GPR37"	"7"	124765749	124765855	107	"*"	"KOS_4h_peak_1346"	52	"."	6.13124	9.94216	5.23651	40	"Promoter (<=1kb)"	7	124743885	124765792	21908	2	"ENST00000303921"	0	"GPR37"
"1743"	"ENSG00000170775"	"7"	124764175	124764292	118	"*"	"KOS_2h_peak_14775"	35	"."	3.94386	6.5362	3.52857	83	"Promoter (1-2kb)"	7	124743885	124765792	21908	2	"ENST00000303921"	1500	"GPR37"	"7"	124765749	124765855	107	"*"	"KOS_4h_peak_1346"	52	"."	6.13124	9.94216	5.23651	40	"Promoter (<=1kb)"	7	124743885	124765792	21908	2	"ENST00000303921"	0	"GPR37"
"1744"	"ENSG00000171161"	"1"	248838141	248838475	335	"*"	"KOS_2h_peak_1658"	158	"."	7.86001	19.61318	15.89685	176	"Promoter (<=1kb)"	1	248838210	248847208	8999	1	"ENST00000510904"	0	"ZNF672"	"1"	248838626	248838695	70	"*"	"KOS_4h_peak_146"	41	"."	5.78238	8.73186	4.1417	27	"Promoter (<=1kb)"	1	248838828	248847483	8656	1	"ENST00000428515"	-133	"ZNF672"
"1745"	"ENSG00000171161"	"1"	248838527	248838810	284	"*"	"KOS_2h_peak_1659"	345	"."	9.42759	38.69137	34.54902	153	"Promoter (<=1kb)"	1	248838828	248847483	8656	1	"ENST00000428515"	-18	"ZNF672"	"1"	248838626	248838695	70	"*"	"KOS_4h_peak_146"	41	"."	5.78238	8.73186	4.1417	27	"Promoter (<=1kb)"	1	248838828	248847483	8656	1	"ENST00000428515"	-133	"ZNF672"
"1746"	"ENSG00000171161"	"1"	248837878	248838023	146	"*"	"KOS_2h_peak_1657"	54	"."	4.93416	8.62136	5.44621	55	"Promoter (<=1kb)"	1	248838210	248847208	8999	1	"ENST00000510904"	-187	"ZNF672"	"1"	248838626	248838695	70	"*"	"KOS_4h_peak_146"	41	"."	5.78238	8.73186	4.1417	27	"Promoter (<=1kb)"	1	248838828	248847483	8656	1	"ENST00000428515"	-133	"ZNF672"
"1747"	"ENSG00000171223"	"19"	12789423	12790340	918	"*"	"KOS_2h_peak_7999"	118	"."	5.88865	15.36996	11.81557	694	"Promoter (1-2kb)"	19	12791486	12793315	1830	1	"ENST00000302754"	-1146	"JUNB"	"19"	12791501	12791609	109	"*"	"KOS_4h_peak_751"	60	"."	6.24786	10.86302	6.07191	24	"Promoter (<=1kb)"	19	12791486	12793315	1830	1	"ENST00000302754"	15	"JUNB"
"1748"	"ENSG00000171246"	"17"	80475309	80476227	919	"*"	"KOS_2h_peak_7263"	333	"."	14.50218	37.43921	33.31426	622	"Promoter (<=1kb)"	17	80467157	80475812	8656	2	"ENST00000571100"	0	"NPTX1"	"17"	80476567	80476619	53	"*"	"KOS_4h_peak_664"	37	"."	5.50628	8.2919	3.77474	10	"Promoter (<=1kb)"	17	80466834	80476607	9774	2	"ENST00000306773"	0	"NPTX1"
"1749"	"ENSG00000171246"	"17"	80476308	80476686	379	"*"	"KOS_2h_peak_7264"	288	"."	12.0072	32.88827	28.8392	268	"Promoter (<=1kb)"	17	80466834	80476607	9774	2	"ENST00000306773"	0	"NPTX1"	"17"	80476567	80476619	53	"*"	"KOS_4h_peak_664"	37	"."	5.50628	8.2919	3.77474	10	"Promoter (<=1kb)"	17	80466834	80476607	9774	2	"ENST00000306773"	0	"NPTX1"
"1750"	"ENSG00000171262"	"15"	38453987	38454387	401	"*"	"KOS_2h_peak_4918"	251	"."	10.39804	29.12501	25.15097	241	"Promoter (<=1kb)"	15	38454127	38487710	33584	1	"ENST00000397609"	0	"FAM98B"	"15"	38454166	38454219	54	"*"	"KOS_4h_peak_420"	32	"."	5.14121	7.7109	3.24218	9	"Promoter (<=1kb)"	15	38454154	38483665	29512	1	"ENST00000491535"	12	"FAM98B"
"1751"	"ENSG00000171444"	"5"	113264248	113264364	117	"*"	"KOS_2h_peak_12743"	42	"."	4.20679	7.29784	4.22382	42	"Intron (ENST00000302475/ENSG00000171444, intron 1 of 16)"	5	113026132	113234677	208546	2	"ENST00000515367"	-29571	"MCC"	"5"	113294629	113294764	136	"*"	"KOS_4h_peak_1168"	77	"."	7.60953	12.7015	7.75994	45	"Promoter (<=1kb)"	5	113022106	113294938	272833	2	"ENST00000302475"	174	"MCC"
"1752"	"ENSG00000171444"	"5"	113488537	113488738	202	"*"	"KOS_2h_peak_12746"	70	"."	5.33953	10.38589	7.09951	67	"Promoter (<=1kb)"	5	113022106	113488453	466348	2	"ENST00000408903"	-84	"MCC"	"5"	113294629	113294764	136	"*"	"KOS_4h_peak_1168"	77	"."	7.60953	12.7015	7.75994	45	"Promoter (<=1kb)"	5	113022106	113294938	272833	2	"ENST00000302475"	174	"MCC"
"1753"	"ENSG00000171444"	"5"	113488242	113488430	189	"*"	"KOS_2h_peak_12745"	67	"."	4.81204	10.03374	6.76588	164	"Promoter (<=1kb)"	5	113022106	113488453	466348	2	"ENST00000408903"	23	"MCC"	"5"	113294629	113294764	136	"*"	"KOS_4h_peak_1168"	77	"."	7.60953	12.7015	7.75994	45	"Promoter (<=1kb)"	5	113022106	113294938	272833	2	"ENST00000302475"	174	"MCC"
"1754"	"ENSG00000171444"	"5"	113294385	113295003	619	"*"	"KOS_2h_peak_12744"	436	"."	12.4495	47.94443	43.68299	327	"Promoter (<=1kb)"	5	113022106	113294938	272833	2	"ENST00000302475"	0	"MCC"	"5"	113294629	113294764	136	"*"	"KOS_4h_peak_1168"	77	"."	7.60953	12.7015	7.75994	45	"Promoter (<=1kb)"	5	113022106	113294938	272833	2	"ENST00000302475"	174	"MCC"
