"geneId"	"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"transcriptId"	"distanceToTSS"	"external_gene_name"
"961"	"ENSG00000198805"	"14"	20469393	20469485	93	"*"	"KOS_4h_peak_366"	74	"."	6.66761	12.35765	7.43881	55	"Promoter (<=1kb)"	14	20469406	20477065	7660	1	"ENST00000556293"	0	"PNP"
"962"	"ENSG00000198824"	"13"	114314447	114314670	224	"*"	"KOS_4h_peak_364"	32	"."	4.15205	7.75571	3.28477	116	"Promoter (<=1kb)"	13	114314482	114337626	23145	1	"ENST00000646956"	0	"CHAMP1"
"963"	"ENSG00000198855"	"12"	108515105	108515229	125	"*"	"KOS_4h_peak_312"	119	"."	9.31106	17.18561	11.95334	85	"Promoter (<=1kb)"	12	108515277	108521210	5934	1	"ENST00000552695"	-48	"FICD"
"964"	"ENSG00000198870"	"9"	133382902	133383708	807	"*"	"KOS_4h_peak_1454"	264	"."	15.57476	32.56577	26.45821	555	"Intron (ENST00000371957/ENSG00000198870, intron 2 of 17)"	9	133379057	133384755	5699	1	"ENST00000475232"	3845	"STKLD1"
"965"	"ENSG00000198870"	"9"	133383760	133383838	79	"*"	"KOS_4h_peak_1455"	51	"."	6.59852	9.80045	5.10335	27	"Intron (ENST00000371957/ENSG00000198870, intron 2 of 17)"	9	133379057	133384755	5699	1	"ENST00000475232"	4703	"STKLD1"
"966"	"ENSG00000198870"	"9"	133382485	133382840	356	"*"	"KOS_4h_peak_1453"	31	"."	4.36186	7.58665	3.15225	33	"Intron (ENST00000371957/ENSG00000198870, intron 2 of 17)"	9	133379057	133384755	5699	1	"ENST00000475232"	3428	"STKLD1"
"967"	"ENSG00000198917"	"9"	128829808	128829869	62	"*"	"KOS_4h_peak_1445"	59	"."	6.63521	10.75496	5.98463	47	"Promoter (<=1kb)"	9	128819651	128829794	10144	2	"ENST00000361256"	-14	"SPOUT1"
"968"	"ENSG00000198954"	"10"	68988586	68988742	157	"*"	"KOS_4h_peak_175"	49	"."	6.30968	9.5794	4.92069	129	"Promoter (<=1kb)"	10	68988803	69005986	17184	1	"ENST00000625461"	-61	"KIFBP"
"969"	"ENSG00000198954"	"10"	68988822	68988873	52	"*"	"KOS_4h_peak_176"	57	"."	6.71306	10.54133	5.78565	34	"Promoter (<=1kb)"	10	68988803	69043544	54742	1	"ENST00000635971"	19	"KIFBP"
"970"	"ENSG00000199461"	"14"	20681750	20681822	73	"*"	"KOS_4h_peak_368"	32	"."	5.30052	7.68099	3.23693	6	"Promoter (2-3kb)"	14	20679411	20679512	102	1	"ENST00000362591"	2339	"Y_RNA"
"971"	"ENSG00000199753"	"17"	64145891	64146185	295	"*"	"KOS_4h_peak_631"	245	"."	13.28146	30.59529	24.57685	144	"Promoter (<=1kb)"	17	64146083	64146152	70	1	"ENST00000362883"	0	"SNORD104"
"972"	"ENSG00000199836"	"14"	99952921	99953113	193	"*"	"KOS_4h_peak_407"	81	"."	6.66417	13.18645	8.19989	97	"Distal Intergenic"	14	99945315	99945477	163	1	"ENST00000362966"	7606	"RNU1-47P"
"973"	"ENSG00000200794"	"12"	109634806	109635363	558	"*"	"KOS_4h_peak_315"	329	"."	10.59524	39.4136	32.94194	233	"Distal Intergenic"	12	109662863	109663183	321	2	"ENST00000363924"	27820	"RN7SKP250"
"974"	"ENSG00000200794"	"12"	109634139	109634669	531	"*"	"KOS_4h_peak_314"	232	"."	12.85302	29.2285	23.28557	415	"Distal Intergenic"	12	109662863	109663183	321	2	"ENST00000363924"	28514	"RN7SKP250"
"975"	"ENSG00000200794"	"12"	109635471	109635683	213	"*"	"KOS_4h_peak_316"	165	"."	7.84277	22.08911	16.56723	41	"Distal Intergenic"	12	109662863	109663183	321	2	"ENST00000363924"	27500	"RN7SKP250"
"976"	"ENSG00000200794"	"12"	109635833	109635885	53	"*"	"KOS_4h_peak_317"	31	"."	4.36186	7.58665	3.15225	15	"Distal Intergenic"	12	109662863	109663183	321	2	"ENST00000363924"	27298	"RN7SKP250"
"977"	"ENSG00000200794"	"12"	109662001	109662162	162	"*"	"KOS_4h_peak_319"	36	"."	5.58033	8.1261	3.62244	6	"Promoter (1-2kb)"	12	109662863	109663183	321	2	"ENST00000363924"	1021	"RN7SKP250"
"978"	"ENSG00000200794"	"12"	109661455	109661940	486	"*"	"KOS_4h_peak_318"	142	"."	10.51614	19.65618	14.27127	447	"Promoter (1-2kb)"	12	109662863	109663183	321	2	"ENST00000363924"	1243	"RN7SKP250"
"979"	"ENSG00000201741"	"17"	17459900	17460422	523	"*"	"KOS_4h_peak_568"	242	"."	14.20446	30.24637	24.26612	222	"Promoter (<=1kb)"	17	17460444	17460522	79	1	"ENST00000364871"	-22	"Y_RNA"
"980"	"ENSG00000202538"	"12"	120291737	120291898	162	"*"	"KOS_4h_peak_323"	46	"."	5.33134	9.31535	4.67549	94	"Promoter (<=1kb)"	12	120291763	120291903	141	2	"ENST00000365668"	5	"RNU4-2"
"981"	"ENSG00000203811"	"1"	149841035	149841122	88	"*"	"KOS_4h_peak_100"	32	"."	5.30052	7.68099	3.23693	21	"Promoter (<=1kb)"	1	149840687	149841208	522	2	"ENST00000369158"	86	"H3C14"
"982"	"ENSG00000203811"	"1"	149840717	149840831	115	"*"	"KOS_4h_peak_99"	45	"."	5.87169	9.18747	4.56574	99	"Promoter (<=1kb)"	1	149840687	149841208	522	2	"ENST00000369158"	377	"H3C14"
"983"	"ENSG00000203811"	"1"	149841670	149841920	251	"*"	"KOS_4h_peak_101"	63	"."	5.99776	11.20445	6.37681	77	"Promoter (<=1kb)"	1	149840687	149841208	522	2	"ENST00000369158"	-462	"H3C14"
"984"	"ENSG00000203814"	"1"	149812988	149813039	52	"*"	"KOS_4h_peak_94"	47	"."	6.3388	9.36178	4.71879	29	"Promoter (<=1kb)"	1	149782689	149812373	29685	2	"ENST00000545683"	-615	"H2BC18"
"985"	"ENSG00000203852"	"1"	149851868	149852047	180	"*"	"KOS_4h_peak_105"	148	"."	10.25812	20.23503	14.81733	82	"Promoter (<=1kb)"	1	149852608	149853125	518	1	"ENST00000403683"	-561	"H3C15"
"986"	"ENSG00000203867"	"10"	110643923	110644010	88	"*"	"KOS_4h_peak_200"	65	"."	7.23114	11.39089	6.54825	40	"Promoter (<=1kb)"	10	110644336	110839468	195133	1	"ENST00000369519"	-326	"RBM20"
"987"	"ENSG00000204054"	"9"	129483095	129483160	66	"*"	"KOS_4h_peak_1447"	20	"."	4.58857	6.30684	2.06398	49	"Promoter (<=1kb)"	9	129483451	129504274	20824	1	"ENST00000454968"	-291	"LINC00963"
"988"	"ENSG00000204256"	"6"	32972182	32972325	144	"*"	"KOS_4h_peak_1238"	195	"."	11.56772	25.21528	19.51005	51	"Promoter (<=1kb)"	6	32972217	32978203	5987	1	"ENST00000607833"	0	"BRD2"
"989"	"ENSG00000204283"	"17"	77810027	77810106	80	"*"	"KOS_4h_peak_657"	41	"."	5.56964	8.70312	4.11695	16	"Distal Intergenic"	17	77879027	77884087	5061	2	"ENST00000374983"	73981	"LINC01973"
"990"	"ENSG00000204388"	"6"	31827747	31828243	497	"*"	"KOS_4h_peak_1236"	86	"."	7.43147	13.63741	8.62844	250	"Promoter (<=1kb)"	6	31827738	31830254	2517	1	"ENST00000375650"	9	"HSPA1B"
"991"	"ENSG00000204389"	"6"	31815771	31815944	174	"*"	"KOS_4h_peak_1234"	50	"."	5.99808	9.72704	5.04225	125	"Promoter (<=1kb)"	6	31815543	31817946	2404	1	"ENST00000608703"	228	"HSPA1A"
"992"	"ENSG00000204389"	"6"	31816341	31816392	52	"*"	"KOS_4h_peak_1235"	39	"."	5.78388	8.45269	3.91348	16	"Promoter (<=1kb)"	6	31815543	31817946	2404	1	"ENST00000608703"	798	"HSPA1A"
"993"	"ENSG00000204389"	"6"	31815540	31815718	179	"*"	"KOS_4h_peak_1233"	79	"."	7.28338	12.96905	7.99772	123	"Promoter (<=1kb)"	6	31815543	31817942	2400	1	"ENST00000375651"	0	"HSPA1A"
"994"	"ENSG00000204392"	"6"	31806661	31806712	52	"*"	"KOS_4h_peak_1232"	31	"."	5.21338	7.54303	3.11262	25	"Promoter (<=1kb)"	6	31797396	31806660	9265	2	"ENST00000493387"	-1	"LSM2"
"995"	"ENSG00000204576"	"6"	30557247	30557350	104	"*"	"KOS_4h_peak_1230"	31	"."	4.36186	7.58665	3.15225	46	"Promoter (<=1kb)"	6	30557280	30563723	6444	1	"ENST00000376557"	0	"PRR3"
"996"	"ENSG00000204713"	"6"	28923573	28923633	61	"*"	"KOS_4h_peak_1229"	81	"."	7.8871	13.15612	8.17825	32	"Promoter (<=1kb)"	6	28903002	28923913	20912	2	"ENST00000481474"	280	"TRIM27"
"997"	"ENSG00000204764"	"5"	170834048	170834212	165	"*"	"KOS_4h_peak_1181"	205	"."	13.57956	26.35378	20.59594	77	"Distal Intergenic"	5	170861870	170911409	49540	1	"ENST00000443155"	-27658	"RANBP17"
"998"	"ENSG00000204946"	"7"	149262429	149262554	126	"*"	"KOS_4h_peak_1369"	60	"."	6.47089	10.85271	6.064	12	"Promoter (<=1kb)"	7	149262215	149295185	32971	1	"ENST00000476295"	214	"ZNF783"
"999"	"ENSG00000205476"	"14"	99604012	99604193	182	"*"	"KOS_4h_peak_405"	112	"."	8.85929	16.44196	11.23618	38	"Promoter (<=1kb)"	14	99500190	99604207	104018	2	"ENST00000380243"	14	"CCDC85C"
"1000"	"ENSG00000205534"	"16"	29594868	29594935	68	"*"	"KOS_4h_peak_483"	50	"."	6.4269	9.76996	5.08221	18	"Promoter (<=1kb)"	16	29527568	29594966	67399	2	"ENST00000566127"	31	"SMG1P2"
"1001"	"ENSG00000205581"	"21"	39348844	39349052	209	"*"	"KOS_4h_peak_971"	49	"."	6.30968	9.5794	4.92069	174	"Promoter (<=1kb)"	21	39342315	39348991	6677	2	"ENST00000288344"	0	"HMGN1"
"1002"	"ENSG00000205669"	"14"	73612596	73612647	52	"*"	"KOS_4h_peak_391"	41	"."	5.56964	8.70312	4.11695	42	"Promoter (<=1kb)"	14	73612517	73619888	7372	1	"ENST00000645972"	79	"ACOT6"
"1003"	"ENSG00000206549"	"3"	46812436	46812598	163	"*"	"KOS_4h_peak_1036"	94	"."	8.6785	14.47704	9.40102	101	"Promoter (<=1kb)"	3	46712115	46812574	100460	2	"ENST00000460241"	0	""
"1004"	"ENSG00000206573"	"3"	9397229	9397405	177	"*"	"KOS_4h_peak_1029"	64	"."	6.97942	11.3115	6.47908	108	"Promoter (<=1kb)"	3	9385795	9397428	11634	2	"ENST00000521609"	23	"THUMPD3-AS1"
"1005"	"ENSG00000206596"	"14"	34546900	34546964	65	"*"	"KOS_4h_peak_379"	19	"."	4.17675	6.15647	1.95843	55	"Promoter (<=1kb)"	14	34546714	34546877	164	1	"ENST00000383869"	186	"RNU1-27P"
"1006"	"ENSG00000206597"	"11"	62665290	62665458	169	"*"	"KOS_4h_peak_234"	46	"."	5.33134	9.31535	4.67549	67	"Promoter (<=1kb)"	11	62665422	62665570	149	1	"ENST00000383870"	0	"SNORA57"
"1007"	"ENSG00000206652"	"1"	16513840	16513941	102	"*"	"KOS_4h_peak_22"	45	"."	4.90709	9.22813	4.59797	67	"Promoter (<=1kb)"	1	16514122	16514285	164	2	"ENST00000383925"	344	"RNU1-1"
"1008"	"ENSG00000207204"	"7"	98811197	98811586	390	"*"	"KOS_4h_peak_1332"	231	"."	11.3291	29.07041	23.14494	131	"Distal Intergenic"	7	98794718	98794824	107	2	"ENST00000384475"	-16373	"RNU6-393P"
"1009"	"ENSG00000207943"	"17"	66799032	66799183	152	"*"	"KOS_4h_peak_638"	262	"."	14.70168	32.34246	26.24273	103	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11960	"MIR634"
"1010"	"ENSG00000207943"	"17"	66798651	66798864	214	"*"	"KOS_4h_peak_637"	219	"."	10.99589	27.83944	21.98892	34	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11579	"MIR634"
"1011"	"ENSG00000207943"	"17"	66799556	66799768	213	"*"	"KOS_4h_peak_640"	163	"."	8.4511	21.82351	16.32247	50	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12484	"MIR634"
"1012"	"ENSG00000207943"	"17"	66798381	66798577	197	"*"	"KOS_4h_peak_636"	217	"."	8.39623	27.54676	21.71291	54	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	11309	"MIR634"
"1013"	"ENSG00000207943"	"17"	66799241	66799470	230	"*"	"KOS_4h_peak_639"	158	"."	10.28242	21.34395	15.85977	183	"Intron (ENST00000413366/ENSG00000154229, intron 16 of 16)"	17	66787072	66787168	97	1	"ENST00000385208"	12169	"MIR634"
"1014"	"ENSG00000209042"	"20"	49278814	49278874	61	"*"	"KOS_4h_peak_937"	23	"."	4.33171	6.68058	2.38836	15	"Promoter (<=1kb)"	20	49278940	49279028	89	1	"ENST00000386307"	-66	"SNORD12C"
"1015"	"ENSG00000212214"	"X"	3524468	3524886	419	"*"	"KOS_4h_peak_1483"	183	"."	8.99633	23.99704	18.36287	174	"Distal Intergenic"	23	3532117	3532251	135	2	"ENST00000390912"	7365	"SNORA48B"
"1016"	"ENSG00000213015"	"19"	55640800	55640928	129	"*"	"KOS_4h_peak_803"	98	"."	7.70546	14.98661	9.89084	89	"Promoter (<=1kb)"	19	55640985	55642574	1590	1	"ENST00000590190"	-57	"ZNF580"
"1017"	"ENSG00000213246"	"17"	58352292	58352398	107	"*"	"KOS_4h_peak_624"	24	"."	4.08924	6.80383	2.46867	72	"Promoter (<=1kb)"	17	58345247	58352423	7177	2	"ENST00000577396"	25	"SUPT4H1"
"1018"	"ENSG00000213465"	"11"	65014416	65014485	70	"*"	"KOS_4h_peak_243"	77	"."	7.34171	12.65555	7.71746	49	"Promoter (<=1kb)"	11	65014192	65022160	7969	1	"ENST00000533729"	224	"ARL2"
"1019"	"ENSG00000213465"	"11"	65014171	65014329	159	"*"	"KOS_4h_peak_242"	69	"."	6.85495	11.86177	6.98135	58	"Promoter (<=1kb)"	11	65014171	65019585	5415	1	"ENST00000524585"	0	"ARL2"
"1020"	"ENSG00000213585"	"5"	134004922	134004996	75	"*"	"KOS_4h_peak_1172"	23	"."	4.33171	6.68058	2.38836	4	"Promoter (<=1kb)"	5	133971871	134004975	33105	2	"ENST00000265333"	0	"VDAC1"
"1021"	"ENSG00000213781"	"7"	27466598	27466668	71	"*"	"KOS_4h_peak_1306"	148	"."	11.55734	20.30389	14.88417	39	"Distal Intergenic"	7	27461766	27462969	1204	1	"ENST00000423961"	4832	"PSMC1P2"
"1022"	"ENSG00000213853"	"16"	10580311	10580393	83	"*"	"KOS_4h_peak_462"	33	"."	5.56241	7.85492	3.37156	3	"Promoter (<=1kb)"	16	10528422	10580598	52177	2	"ENST00000359543"	205	"EMP2"
"1023"	"ENSG00000213965"	"19"	32692058	32692131	74	"*"	"KOS_4h_peak_763"	23	"."	4.33171	6.68058	2.38836	66	"Promoter (<=1kb)"	19	32691821	32713792	21972	1	"ENST00000397061"	237	"NUDT19"
"1024"	"ENSG00000214140"	"17"	76515465	76515537	73	"*"	"KOS_4h_peak_649"	69	"."	6.85495	11.86177	6.98135	33	"Distal Intergenic"	17	76527586	76553578	25993	1	"ENST00000592432"	-12049	"PRCD"
"1025"	"ENSG00000214226"	"17"	56792643	56792729	87	"*"	"KOS_4h_peak_620"	51	"."	6.59852	9.80045	5.10335	58	"Promoter (2-3kb)"	17	56791913	56795292	3380	2	"ENST00000570754"	2563	"C17orf67"
"1026"	"ENSG00000214226"	"17"	56792449	56792587	139	"*"	"KOS_4h_peak_619"	59	"."	6.42651	10.78055	5.99391	85	"Promoter (2-3kb)"	17	56791913	56795292	3380	2	"ENST00000570754"	2705	"C17orf67"
"1027"	"ENSG00000214226"	"17"	56792863	56793096	234	"*"	"KOS_4h_peak_621"	79	"."	8.1423	12.95063	7.99342	197	"Promoter (2-3kb)"	17	56791913	56795292	3380	2	"ENST00000570754"	2196	"C17orf67"
"1028"	"ENSG00000214293"	"7"	77696110	77696236	127	"*"	"KOS_4h_peak_1328"	32	"."	5.14121	7.7109	3.24218	30	"Promoter (<=1kb)"	7	77684785	77696253	11469	2	"ENST00000447009"	17	"APTR"
"1029"	"ENSG00000214357"	"5"	172641300	172641402	103	"*"	"KOS_4h_peak_1183"	41	"."	5.56964	8.70312	4.11695	11	"Promoter (<=1kb)"	5	172641266	172686925	45660	1	"ENST00000522853"	34	"NEURL1B"
"1030"	"ENSG00000215256"	"14"	24052313	24052475	163	"*"	"KOS_4h_peak_375"	37	"."	5.68028	8.28611	3.77128	23	"Promoter (<=1kb)"	14	23938762	24052509	113748	2	"ENST00000656462"	34	"DHRS4-AS1"
"1031"	"ENSG00000215302"	"15"	30470762	30470902	141	"*"	"KOS_4h_peak_418"	93	"."	8.19171	14.4556	9.38138	22	"Promoter (<=1kb)"	15	30470779	30484689	13911	1	"ENST00000399971"	0	"WHAMMP4"
"1032"	"ENSG00000215493"	"22"	20456325	20456464	140	"*"	"KOS_4h_peak_993"	94	"."	8.6785	14.47704	9.40102	67	"Exon (ENST00000487090/ENSG00000099910, exon 3 of 3)"	22	20450122	20451824	1703	1	"ENST00000426448"	6203	"KLHL12P1"
"1033"	"ENSG00000217783"	"6"	157270428	157270564	137	"*"	"KOS_4h_peak_1276"	59	"."	6.42651	10.78055	5.99391	117	"Distal Intergenic"	6	157299045	157300126	1082	2	"ENST00000405916"	29562	"LDHAL6FP"
"1034"	"ENSG00000219438"	"22"	48605221	48605403	183	"*"	"KOS_4h_peak_1026"	101	"."	7.33059	15.25245	10.12394	134	"Intron (ENST00000402357/ENSG00000219438, intron 1 of 3)"	22	48576453	48750488	174036	1	"ENST00000473898"	28768	"TAFA5"
"1035"	"ENSG00000219863"	"6"	53359490	53359546	57	"*"	"KOS_4h_peak_1252"	71	"."	7.22798	12.08064	7.18712	25	"Distal Intergenic"	6	53354715	53355065	351	1	"ENST00000406329"	4775	"RPL31P28"
"1036"	"ENSG00000220347"	"6"	156687624	156687710	87	"*"	"KOS_4h_peak_1274"	31	"."	4.66492	7.53009	3.10331	20	"Distal Intergenic"	6	156662050	156662437	388	1	"ENST00000402808"	25574	"H3P28"
"1037"	"ENSG00000220875"	"6"	26311674	26311777	104	"*"	"KOS_4h_peak_1221"	23	"."	4.33171	6.68058	2.38836	78	"Intron (ENST00000707189/ENSG00000291336, intron 1 of 1)"	6	26321876	26322292	417	2	"ENST00000404612"	10515	"H3C9P"
"1038"	"ENSG00000221768"	"8"	141713652	141713913	262	"*"	"KOS_4h_peak_1402"	185	"."	8.30411	24.14568	18.50464	86	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72400	"MIR1302-7"
"1039"	"ENSG00000221768"	"8"	141714036	141714124	89	"*"	"KOS_4h_peak_1403"	101	"."	8.89986	15.21614	10.10512	44	"Distal Intergenic"	8	141786242	141786313	72	2	"ENST00000408841"	72189	"MIR1302-7"
"1040"	"ENSG00000221823"	"2"	68252214	68252308	95	"*"	"KOS_4h_peak_834"	75	"."	7.22669	12.46824	7.54236	49	"Promoter (<=1kb)"	2	68178857	68252532	73676	2	"ENST00000234310"	224	"PPP3R1"
"1041"	"ENSG00000221845"	"7"	47699768	47699999	232	"*"	"KOS_4h_peak_1312"	41	"."	5.56964	8.70312	4.11695	79	"Distal Intergenic"	7	47655244	47661648	6405	1	"ENST00000408988"	44524	"LINC02902"
"1042"	"ENSG00000221845"	"7"	47699527	47699625	99	"*"	"KOS_4h_peak_1311"	28	"."	5.16389	7.21296	2.83737	63	"Distal Intergenic"	7	47655244	47661648	6405	1	"ENST00000408988"	44283	"LINC02902"
"1043"	"ENSG00000221845"	"7"	47700145	47700201	57	"*"	"KOS_4h_peak_1313"	45	"."	6.23903	9.19582	4.57153	13	"Distal Intergenic"	7	47655244	47661648	6405	1	"ENST00000408988"	44901	"LINC02902"
"1044"	"ENSG00000221866"	"7"	132607911	132607997	87	"*"	"KOS_4h_peak_1352"	105	"."	9.51781	15.70976	10.55628	51	"Intron (ENST00000378539/ENSG00000221866, intron 2 of 4)"	7	132123341	132577301	453961	2	"ENST00000359827"	-30610	"PLXNA4"
"1045"	"ENSG00000221890"	"22"	38843202	38843259	58	"*"	"KOS_4h_peak_1004"	49	"."	6.49457	9.62366	4.96135	14	"Promoter (<=1kb)"	22	38818452	38844028	25577	2	"ENST00000333039"	769	"NPTXR"
"1046"	"ENSG00000221968"	"11"	61891479	61891549	71	"*"	"KOS_4h_peak_232"	23	"."	4.33171	6.68058	2.38836	28	"Promoter (<=1kb)"	11	61873526	61891545	18020	2	"ENST00000278829"	0	"FADS3"
"1047"	"ENSG00000221968"	"11"	61891329	61891413	85	"*"	"KOS_4h_peak_231"	39	"."	5.78388	8.45269	3.91348	9	"Promoter (<=1kb)"	11	61873814	61891381	17568	2	"ENST00000525588"	0	"FADS3"
"1048"	"ENSG00000222007"	"2"	235802846	235803218	373	"*"	"KOS_4h_peak_909"	104	"."	6.8154	15.64729	10.49814	164	"Intron (ENST00000304032/ENSG00000157985, intron 8 of 17)"	2	235773855	235783387	9533	2	"ENST00000440101"	-19459	""
"1049"	"ENSG00000222007"	"2"	235802739	235802793	55	"*"	"KOS_4h_peak_908"	95	"."	6.54279	14.6736	9.59042	29	"Intron (ENST00000304032/ENSG00000157985, intron 8 of 17)"	2	235773855	235783387	9533	2	"ENST00000440101"	-19352	""
"1050"	"ENSG00000222150"	"7"	116930639	116930701	63	"*"	"KOS_4h_peak_1344"	21	"."	4.82017	6.45445	2.19358	48	"Distal Intergenic"	7	116944286	116944414	129	2	"ENST00000410218"	13713	"RNA5SP239"
"1051"	"ENSG00000222230"	"4"	38733108	38733324	217	"*"	"KOS_4h_peak_1117"	69	"."	6.85495	11.86177	6.98135	76	"Distal Intergenic"	4	38758791	38758892	102	2	"ENST00000410298"	25568	"RNA5SP158"
"1052"	"ENSG00000222230"	"4"	38733379	38734246	868	"*"	"KOS_4h_peak_1118"	163	"."	9.32984	21.88658	16.37298	417	"Distal Intergenic"	4	38758791	38758892	102	2	"ENST00000410298"	24646	"RNA5SP158"
"1053"	"ENSG00000222889"	"8"	69690147	69690277	131	"*"	"KOS_4h_peak_1390"	74	"."	2.99841	12.32428	7.4113	90	"Intron (ENST00000260126/ENSG00000137571, intron 6 of 9)"	8	69700224	69700495	272	1	"ENST00000410957"	-9947	"RN7SKP29"
"1054"	"ENSG00000223710"	"2"	51805333	51805420	88	"*"	"KOS_4h_peak_825"	388	"."	12.68683	45.75378	38.89301	39	"Intron (ENST00000440698/ENSG00000231918, intron 6 of 10)"	2	51775258	51775402	145	2	"ENST00000443337"	-29931	"CRYGGP"
"1055"	"ENSG00000223814"	"1"	47743230	47743396	167	"*"	"KOS_4h_peak_66"	110	"."	9.27711	16.24586	11.06861	50	"Distal Intergenic"	1	47761132	47765547	4416	2	"ENST00000438589"	22151	""
"1056"	"ENSG00000224164"	"6"	24721253	24721429	177	"*"	"KOS_4h_peak_1218"	79	"."	7.28338	12.96905	7.99772	80	"Promoter (<=1kb)"	6	24721658	24751955	30298	1	"ENST00000665572"	-229	"LINC02828"
"1057"	"ENSG00000224243"	"13"	112148409	112148691	283	"*"	"KOS_4h_peak_360"	91	"."	6.99738	14.20944	9.15124	62	"Distal Intergenic"	13	112107119	112108015	897	1	"ENST00000421423"	41290	"SOX1-OT"
"1058"	"ENSG00000224243"	"13"	112148838	112148957	120	"*"	"KOS_4h_peak_361"	38	"."	4.99813	8.40895	3.87883	37	"Distal Intergenic"	13	112107119	112108015	897	1	"ENST00000421423"	41719	"SOX1-OT"
"1059"	"ENSG00000224243"	"13"	112147045	112147136	92	"*"	"KOS_4h_peak_358"	40	"."	5.99865	8.58091	4.0249	85	"Distal Intergenic"	13	112107119	112108015	897	1	"ENST00000421423"	39926	"SOX1-OT"
"1060"	"ENSG00000224243"	"13"	112147235	112147442	208	"*"	"KOS_4h_peak_359"	105	"."	9.51781	15.70976	10.55628	76	"Distal Intergenic"	13	112107119	112108015	897	1	"ENST00000421423"	40116	"SOX1-OT"
"1061"	"ENSG00000225011"	"1"	29553836	29553928	93	"*"	"KOS_4h_peak_42"	101	"."	6.22808	15.30633	10.17118	69	"Distal Intergenic"	1	29488193	29496893	8701	2	"ENST00000515851"	-56943	""
"1062"	"ENSG00000225173"	"6"	28838806	28838859	54	"*"	"KOS_4h_peak_1228"	60	"."	6.24786	10.86302	6.07191	25	"Promoter (<=1kb)"	6	28837240	28839058	1819	2	"ENST00000457253"	199	""
"1063"	"ENSG00000225190"	"17"	45490646	45490705	60	"*"	"KOS_4h_peak_604"	69	"."	6.85495	11.86177	6.98135	31	"Promoter (<=1kb)"	17	45435900	45490721	54822	2	"ENST00000430334"	16	"PLEKHM1"
"1064"	"ENSG00000225190"	"17"	45490526	45490587	62	"*"	"KOS_4h_peak_603"	28	"."	5.04743	7.28081	2.89903	27	"Promoter (<=1kb)"	17	45435900	45490721	54822	2	"ENST00000430334"	134	"PLEKHM1"
"1065"	"ENSG00000225190"	"17"	45490781	45490909	129	"*"	"KOS_4h_peak_605"	55	"."	5.66455	10.24766	5.50938	66	"Promoter (<=1kb)"	17	45472088	45490758	18671	2	"ENST00000700130"	-23	"PLEKHM1"
"1066"	"ENSG00000225533"	"10"	95183654	95183732	79	"*"	"KOS_4h_peak_193"	38	"."	4.99813	8.40895	3.87883	33	"Promoter (<=1kb)"	10	95183653	95184217	565	1	"ENST00000451083"	1	"PAWRP1"
"1067"	"ENSG00000225614"	"16"	88330964	88331536	573	"*"	"KOS_4h_peak_536"	150	"."	10.97658	20.42775	15.00314	108	"Distal Intergenic"	16	88382959	88440753	57795	1	"ENST00000565624"	-51423	"ZNF469"
"1068"	"ENSG00000225614"	"16"	88332307	88332378	72	"*"	"KOS_4h_peak_538"	35	"."	5.33642	8.02163	3.52587	16	"Distal Intergenic"	16	88382959	88440753	57795	1	"ENST00000565624"	-50581	"ZNF469"
"1069"	"ENSG00000225614"	"16"	88371923	88372559	637	"*"	"KOS_4h_peak_539"	422	"."	18.31639	49.34331	42.22503	146	"Distal Intergenic"	16	88382959	88440753	57795	1	"ENST00000565624"	-10400	"ZNF469"
"1070"	"ENSG00000225614"	"16"	88331690	88331868	179	"*"	"KOS_4h_peak_537"	42	"."	6.00284	8.80761	4.21067	152	"Distal Intergenic"	16	88382959	88440753	57795	1	"ENST00000565624"	-51091	"ZNF469"
"1071"	"ENSG00000225614"	"16"	88401560	88401618	59	"*"	"KOS_4h_peak_540"	45	"."	6.08763	9.22084	4.59327	18	"Intron (ENST00000565624/ENSG00000225614, intron 1 of 2)"	16	88382959	88440753	57795	1	"ENST00000565624"	18601	"ZNF469"
"1072"	"ENSG00000225676"	"22"	30196490	30196544	55	"*"	"KOS_4h_peak_997"	59	"."	6.83549	10.74048	5.97265	27	"Intron (ENST00000432360/ENSG00000225676, intron 1 of 2)"	22	30182818	30207195	24378	2	"ENST00000432360"	10651	""
"1073"	"ENSG00000225733"	"3"	14947408	14947561	154	"*"	"KOS_4h_peak_1032"	24	"."	4.71278	6.75286	2.42901	87	"Promoter (<=1kb)"	3	14942784	14947507	4724	2	"ENST00000424349"	0	"FGD5-AS1"
