"geneId"	"seqnames_2h"	"start_2h"	"end_2h"	"width_2h"	"strand_2h"	"V4_2h"	"V5_2h"	"V6_2h"	"V7_2h"	"V8_2h"	"V9_2h"	"V10_2h"	"annotation_2h"	"geneChr_2h"	"geneStart_2h"	"geneEnd_2h"	"geneLength_2h"	"geneStrand_2h"	"transcriptId_2h"	"distanceToTSS_2h"	"external_gene_name_2h"	"annotation_short_2h"	"seqnames_4h"	"start_4h"	"end_4h"	"width_4h"	"strand_4h"	"V4_4h"	"V5_4h"	"V6_4h"	"V7_4h"	"V8_4h"	"V9_4h"	"V10_4h"	"annotation_4h"	"geneChr_4h"	"geneStart_4h"	"geneEnd_4h"	"geneLength_4h"	"geneStrand_4h"	"transcriptId_4h"	"distanceToTSS_4h"	"external_gene_name_4h"	"annotation_short_4h"
"1102"	"ENSG00000158270"	"18"	500451	500888	438	"*"	"KOS_2h_peak_7398"	354	"."	12.35744	39.56302	35.41032	259	"Promoter (<=1kb)"	18	316737	500701	183965	2	"ENST00000400256"	0	"COLEC12"	"Promoter (<=1kb)"	"18"	500685	500784	100	"*"	"KOS_4h_peak_683"	32	"."	5.14121	7.7109	3.24218	4	"Promoter (<=1kb)"	18	316737	500701	183965	2	"ENST00000400256"	0	"COLEC12"	"Promoter (<=1kb)"
"1103"	"ENSG00000158270"	"18"	500048	500396	349	"*"	"KOS_2h_peak_7397"	61	"."	5.39089	9.41797	6.19133	116	"Promoter (<=1kb)"	18	316737	500701	183965	2	"ENST00000400256"	305	"COLEC12"	"Promoter (<=1kb)"	"18"	500685	500784	100	"*"	"KOS_4h_peak_683"	32	"."	5.14121	7.7109	3.24218	4	"Promoter (<=1kb)"	18	316737	500701	183965	2	"ENST00000400256"	0	"COLEC12"	"Promoter (<=1kb)"
"1104"	"ENSG00000158467"	"7"	129224966	129226201	1236	"*"	"KOS_2h_peak_14811"	300	"."	13.04299	34.14489	30.07516	821	"Promoter (<=1kb)"	7	129225030	129430211	205182	1	"ENST00000325006"	0	"AHCYL2"	"Promoter (<=1kb)"	"7"	129225459	129225611	153	"*"	"KOS_4h_peak_1350"	48	"."	6.06162	9.49187	4.83832	133	"Promoter (<=1kb)"	7	129225050	129430211	205162	1	"ENST00000446544"	409	"AHCYL2"	"Promoter (<=1kb)"
"1105"	"ENSG00000158717"	"16"	88705775	88706695	921	"*"	"KOS_2h_peak_6175"	427	"."	11.30272	47.00214	42.75447	677	"Promoter (<=1kb)"	16	88696499	88706262	9764	2	"ENST00000562544"	0	"RNF166"	"Promoter (<=1kb)"	"16"	88706402	88706497	96	"*"	"KOS_4h_peak_541"	17	"."	3.9985	5.86251	1.70983	14	"Promoter (<=1kb)"	16	88696501	88706408	9908	2	"ENST00000312838"	0	"RNF166"	"Promoter (<=1kb)"
"1106"	"ENSG00000159069"	"9"	136944253	136944805	553	"*"	"KOS_2h_peak_16305"	305	"."	10.42812	34.6759	30.59772	451	"Promoter (<=1kb)"	9	136940435	136944688	4254	2	"ENST00000483559"	0	"FBXW5"	"Promoter (<=1kb)"	"9"	136944603	136944709	107	"*"	"KOS_4h_peak_1466"	50	"."	5.99808	9.72704	5.04225	73	"Promoter (<=1kb)"	9	136940435	136944688	4254	2	"ENST00000483559"	0	"FBXW5"	"Promoter (<=1kb)"
"1107"	"ENSG00000159069"	"9"	136943942	136944180	239	"*"	"KOS_2h_peak_16304"	45	"."	4.23143	7.62863	4.53366	199	"Promoter (<=1kb)"	9	136941411	136944155	2745	2	"ENST00000480818"	0	"FBXW5"	"Promoter (<=1kb)"	"9"	136944603	136944709	107	"*"	"KOS_4h_peak_1466"	50	"."	5.99808	9.72704	5.04225	73	"Promoter (<=1kb)"	9	136940435	136944688	4254	2	"ENST00000483559"	0	"FBXW5"	"Promoter (<=1kb)"
"1108"	"ENSG00000159202"	"17"	48908248	48909378	1131	"*"	"KOS_2h_peak_6918"	516	"."	15.70368	56.10271	51.61103	520	"Promoter (<=1kb)"	17	48908407	48929056	20650	1	"ENST00000360943"	0	"UBE2Z"	"Promoter (<=1kb)"	"17"	48908695	48908803	109	"*"	"KOS_4h_peak_607"	38	"."	4.63447	8.39522	3.87229	45	"Promoter (<=1kb)"	17	48908716	48927103	18388	1	"ENST00000506498"	0	"UBE2Z"	"Promoter (<=1kb)"
"1109"	"ENSG00000159388"	"1"	203305452	203305748	297	"*"	"KOS_2h_peak_1393"	181	"."	7.79092	21.97406	18.17887	86	"Promoter (<=1kb)"	1	203305491	203309569	4079	1	"ENST00000475157"	0	"BTG2"	"Promoter (<=1kb)"	"1"	203305574	203305693	120	"*"	"KOS_4h_peak_128"	52	"."	6.13124	9.94216	5.23651	84	"Promoter (<=1kb)"	1	203305519	203309602	4084	1	"ENST00000290551"	55	"BTG2"	"Promoter (<=1kb)"
"1110"	"ENSG00000159403"	"12"	7084728	7085591	864	"*"	"KOS_2h_peak_3268"	136	"."	7.91147	17.24093	13.61139	467	"Promoter (2-3kb)"	12	7080419	7087844	7426	2	"ENST00000602298"	2253	"C1R"	"Promoter (2-3kb)"	"12"	7084978	7085052	75	"*"	"KOS_4h_peak_288"	41	"."	5.56964	8.70312	4.11695	47	"Promoter (2-3kb)"	12	7080419	7087844	7426	2	"ENST00000602298"	2792	"C1R"	"Promoter (2-3kb)"
"1111"	"ENSG00000159433"	"15"	42575842	42576018	177	"*"	"KOS_2h_peak_4980"	45	"."	4.12461	7.70013	4.59547	101	"Promoter (<=1kb)"	15	42575670	42638151	62482	1	"ENST00000563872"	172	"STARD9"	"Promoter (<=1kb)"	"15"	42575375	42575432	58	"*"	"KOS_4h_peak_426"	23	"."	4.33171	6.68058	2.38836	36	"Promoter (<=1kb)"	15	42575606	42720998	145393	1	"ENST00000290607"	-174	"STARD9"	"Promoter (<=1kb)"
"1112"	"ENSG00000159433"	"15"	42575127	42575769	643	"*"	"KOS_2h_peak_4979"	565	"."	19.11938	61.36008	56.52336	253	"Promoter (<=1kb)"	15	42575606	42720998	145393	1	"ENST00000290607"	0	"STARD9"	"Promoter (<=1kb)"	"15"	42575375	42575432	58	"*"	"KOS_4h_peak_426"	23	"."	4.33171	6.68058	2.38836	36	"Promoter (<=1kb)"	15	42575606	42720998	145393	1	"ENST00000290607"	-174	"STARD9"	"Promoter (<=1kb)"
"1113"	"ENSG00000159871"	"19"	43798698	43799048	351	"*"	"KOS_2h_peak_8408"	134	"."	6.6452	17.07707	13.45787	121	"Promoter (<=1kb)"	19	43797496	43798696	1201	2	"ENST00000595666"	-2	"LYPD5"	"Promoter (<=1kb)"	"19"	43798814	43798865	52	"*"	"KOS_4h_peak_776"	54	"."	6.6749	10.17683	5.44636	14	"Promoter (<=1kb)"	19	43797496	43798696	1201	2	"ENST00000595666"	-118	"LYPD5"	"Promoter (<=1kb)"
"1114"	"ENSG00000160201"	"21"	43107497	43107789	293	"*"	"KOS_2h_peak_10450"	374	"."	16.91609	41.61098	37.43203	92	"Promoter (<=1kb)"	21	43092956	43107524	14569	2	"ENST00000464750"	0	"U2AF1"	"Promoter (<=1kb)"	"21"	43107546	43107616	71	"*"	"KOS_4h_peak_976"	29	"."	5.39879	7.4023	2.9958	24	"Promoter (<=1kb)"	21	43092956	43107565	14610	2	"ENST00000380276"	0	"U2AF1"	"Promoter (<=1kb)"
"1115"	"ENSG00000160213"	"21"	43776438	43776798	361	"*"	"KOS_2h_peak_10467"	162	"."	6.56287	19.99775	16.26936	183	"Promoter (<=1kb)"	21	43773666	43776330	2665	2	"ENST00000675996"	-108	"CSTB"	"Promoter (<=1kb)"	"21"	43776602	43776672	71	"*"	"KOS_4h_peak_980"	59	"."	6.42651	10.78055	5.99391	27	"Promoter (<=1kb)"	21	43773666	43776330	2665	2	"ENST00000675996"	-272	"CSTB"	"Promoter (<=1kb)"
"1116"	"ENSG00000160318"	"19"	51367546	51368181	636	"*"	"KOS_2h_peak_8588"	202	"."	9.33716	24.118	20.26015	393	"Promoter (<=1kb)"	19	51367100	51367977	878	2	"ENST00000593841"	0	"CLDND2"	"Promoter (<=1kb)"	"19"	51367980	51368045	66	"*"	"KOS_4h_peak_796"	45	"."	6.23903	9.19582	4.57153	30	"Promoter (<=1kb)"	19	51367100	51367977	878	2	"ENST00000593841"	-3	"CLDND2"	"Promoter (<=1kb)"
"1117"	"ENSG00000160584"	"11"	117098087	117098972	886	"*"	"KOS_2h_peak_3059"	377	"."	11.91553	41.94232	37.75956	579	"Promoter (<=1kb)"	11	116843402	117098428	255027	2	"ENST00000445177"	0	"SIK3"	"Promoter (<=1kb)"	"11"	117098556	117098825	270	"*"	"KOS_4h_peak_264"	55	"."	5.66455	10.24766	5.50938	116	"Promoter (<=1kb)"	11	116845593	117098437	252845	2	"ENST00000446921"	-119	"SIK3"	"Promoter (<=1kb)"
"1118"	"ENSG00000160584"	"11"	117098087	117098972	886	"*"	"KOS_2h_peak_3059"	377	"."	11.91553	41.94232	37.75956	579	"Promoter (<=1kb)"	11	116843402	117098428	255027	2	"ENST00000445177"	0	"SIK3"	"Promoter (<=1kb)"	"11"	117098231	117098318	88	"*"	"KOS_4h_peak_263"	17	"."	3.9985	5.86251	1.70983	81	"Promoter (<=1kb)"	11	116845593	117098271	252679	2	"ENST00000415541"	0	"SIK3"	"Promoter (<=1kb)"
"1119"	"ENSG00000160752"	"1"	155308769	155309102	334	"*"	"KOS_2h_peak_1165"	117	"."	4.78772	15.34455	11.79233	161	"Promoter (<=1kb)"	1	155308794	155320609	11816	1	"ENST00000447866"	0	"FDPS"	"Promoter (<=1kb)"	"1"	155308791	155308914	124	"*"	"KOS_4h_peak_111"	23	"."	4.91141	6.60056	2.32448	97	"Promoter (<=1kb)"	1	155308794	155320609	11816	1	"ENST00000447866"	0	"FDPS"	"Promoter (<=1kb)"
"1120"	"ENSG00000161048"	"7"	103149079	103149511	433	"*"	"KOS_2h_peak_14723"	312	"."	9.94978	35.35647	31.26526	272	"Promoter (<=1kb)"	7	103099776	103149099	49324	2	"ENST00000465647"	0	"NAPEPLD"	"Promoter (<=1kb)"	"7"	103149311	103149398	88	"*"	"KOS_4h_peak_1339"	37	"."	5.50628	8.2919	3.77474	65	"Promoter (<=1kb)"	7	103128760	103149235	20476	2	"ENST00000425379"	-76	"NAPEPLD"	"Promoter (<=1kb)"
"1121"	"ENSG00000161682"	"17"	44363526	44363979	454	"*"	"KOS_2h_peak_6823"	547	"."	15.12355	59.40155	54.70383	296	"Promoter (<=1kb)"	17	44353215	44363853	10639	2	"ENST00000293443"	0	"FAM171A2"	"Promoter (<=1kb)"	"17"	44363782	44363838	57	"*"	"KOS_4h_peak_600"	66	"."	7.10223	11.51087	6.66428	31	"Promoter (<=1kb)"	17	44355967	44363812	7846	2	"ENST00000589407"	0	"FAM171A2"	"Promoter (<=1kb)"
"1122"	"ENSG00000161960"	"17"	7574212	7574328	117	"*"	"KOS_2h_peak_6402"	32	"."	3.93439	6.2599	3.27532	56	"Promoter (<=1kb)"	17	7574259	7578616	4358	1	"ENST00000578324"	0	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573095	7573217	123	"*"	"KOS_4h_peak_561"	37	"."	5.50628	8.2919	3.77474	36	"Promoter (<=1kb)"	17	7573235	7577619	4385	1	"ENST00000584860"	-18	"EIF4A1"	"Promoter (<=1kb)"
"1123"	"ENSG00000161960"	"17"	7574212	7574328	117	"*"	"KOS_2h_peak_6402"	32	"."	3.93439	6.2599	3.27532	56	"Promoter (<=1kb)"	17	7574259	7578616	4358	1	"ENST00000578324"	0	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573666	7573763	98	"*"	"KOS_4h_peak_562"	24	"."	4.71278	6.75286	2.42901	87	"Promoter (<=1kb)"	17	7573722	7577151	3430	1	"ENST00000581384"	0	"EIF4A1"	"Promoter (<=1kb)"
"1124"	"ENSG00000161960"	"17"	7572445	7574143	1699	"*"	"KOS_2h_peak_6401"	431	"."	9.7664	47.41017	43.15599	405	"Promoter (<=1kb)"	17	7572824	7575171	2348	1	"ENST00000584054"	0	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573095	7573217	123	"*"	"KOS_4h_peak_561"	37	"."	5.50628	8.2919	3.77474	36	"Promoter (<=1kb)"	17	7573235	7577619	4385	1	"ENST00000584860"	-18	"EIF4A1"	"Promoter (<=1kb)"
"1125"	"ENSG00000161960"	"17"	7572445	7574143	1699	"*"	"KOS_2h_peak_6401"	431	"."	9.7664	47.41017	43.15599	405	"Promoter (<=1kb)"	17	7572824	7575171	2348	1	"ENST00000584054"	0	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573666	7573763	98	"*"	"KOS_4h_peak_562"	24	"."	4.71278	6.75286	2.42901	87	"Promoter (<=1kb)"	17	7573722	7577151	3430	1	"ENST00000581384"	0	"EIF4A1"	"Promoter (<=1kb)"
"1126"	"ENSG00000161960"	"17"	7572179	7572320	142	"*"	"KOS_2h_peak_6400"	77	"."	5.9336	11.09198	7.76198	67	"Promoter (<=1kb)"	17	7572824	7575171	2348	1	"ENST00000584054"	-504	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573095	7573217	123	"*"	"KOS_4h_peak_561"	37	"."	5.50628	8.2919	3.77474	36	"Promoter (<=1kb)"	17	7573235	7577619	4385	1	"ENST00000584860"	-18	"EIF4A1"	"Promoter (<=1kb)"
"1127"	"ENSG00000161960"	"17"	7572179	7572320	142	"*"	"KOS_2h_peak_6400"	77	"."	5.9336	11.09198	7.76198	67	"Promoter (<=1kb)"	17	7572824	7575171	2348	1	"ENST00000584054"	-504	"EIF4A1"	"Promoter (<=1kb)"	"17"	7573666	7573763	98	"*"	"KOS_4h_peak_562"	24	"."	4.71278	6.75286	2.42901	87	"Promoter (<=1kb)"	17	7573722	7577151	3430	1	"ENST00000581384"	0	"EIF4A1"	"Promoter (<=1kb)"
"1128"	"ENSG00000162063"	"16"	2429041	2430064	1024	"*"	"KOS_2h_peak_5480"	253	"."	9.39493	29.34786	25.36862	470	"Promoter (<=1kb)"	16	2429394	2458851	29458	1	"ENST00000293968"	0	"CCNF"	"Promoter (<=1kb)"	"16"	2429456	2429549	94	"*"	"KOS_4h_peak_452"	31	"."	4.66492	7.53009	3.10331	5	"Promoter (<=1kb)"	16	2429449	2436351	6903	1	"ENST00000569093"	7	"CCNF"	"Promoter (<=1kb)"
"1129"	"ENSG00000162065"	"16"	2474357	2475035	679	"*"	"KOS_2h_peak_5485"	176	"."	8.79863	21.44118	17.66349	517	"Promoter (<=1kb)"	16	2475051	2505734	30684	1	"ENST00000567020"	-16	"TBC1D24"	"Promoter (<=1kb)"	"16"	2474856	2474931	76	"*"	"KOS_4h_peak_453"	44	"."	5.78112	9.04233	4.42881	19	"Promoter (<=1kb)"	16	2475051	2505734	30684	1	"ENST00000567020"	-120	"TBC1D24"	"Promoter (<=1kb)"
"1130"	"ENSG00000162065"	"16"	2473897	2474289	393	"*"	"KOS_2h_peak_5484"	53	"."	4.01064	8.56592	5.39687	341	"Promoter (<=1kb)"	16	2475051	2505734	30684	1	"ENST00000567020"	-762	"TBC1D24"	"Promoter (<=1kb)"	"16"	2474856	2474931	76	"*"	"KOS_4h_peak_453"	44	"."	5.78112	9.04233	4.42881	19	"Promoter (<=1kb)"	16	2475051	2505734	30684	1	"ENST00000567020"	-120	"TBC1D24"	"Promoter (<=1kb)"
"1131"	"ENSG00000162366"	"1"	47184343	47184583	241	"*"	"KOS_2h_peak_598"	131	"."	8.20275	16.78007	13.17169	145	"Promoter (<=1kb)"	1	47183600	47185344	1745	2	"ENST00000491793"	761	"PDZK1IP1"	"Promoter (<=1kb)"	"1"	47184470	47184524	55	"*"	"KOS_4h_peak_65"	46	"."	5.33134	9.31535	4.67549	31	"Promoter (<=1kb)"	1	47183600	47185344	1745	2	"ENST00000491793"	820	"PDZK1IP1"	"Promoter (<=1kb)"
"1132"	"ENSG00000162366"	"1"	47184141	47184266	126	"*"	"KOS_2h_peak_597"	49	"."	5.54439	8.06872	4.94148	42	"Promoter (1-2kb)"	1	47183600	47185344	1745	2	"ENST00000491793"	1078	"PDZK1IP1"	"Promoter (1-2kb)"	"1"	47184470	47184524	55	"*"	"KOS_4h_peak_65"	46	"."	5.33134	9.31535	4.67549	31	"Promoter (<=1kb)"	1	47183600	47185344	1745	2	"ENST00000491793"	820	"PDZK1IP1"	"Promoter (<=1kb)"
"1133"	"ENSG00000162413"	"1"	6615185	6615538	354	"*"	"KOS_2h_peak_129"	112	"."	6.16939	14.76239	11.23999	200	"Promoter (<=1kb)"	1	6594081	6614607	20527	2	"ENST00000463043"	-578	"KLHL21"	"Promoter (<=1kb)"	"1"	6602268	6602401	134	"*"	"KOS_4h_peak_12"	50	"."	5.99808	9.72704	5.04225	97	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	468	"KLHL21"	"Promoter (<=1kb)"
"1134"	"ENSG00000162413"	"1"	6615185	6615538	354	"*"	"KOS_2h_peak_129"	112	"."	6.16939	14.76239	11.23999	200	"Promoter (<=1kb)"	1	6594081	6614607	20527	2	"ENST00000463043"	-578	"KLHL21"	"Promoter (<=1kb)"	"1"	6602729	6602876	148	"*"	"KOS_4h_peak_13"	69	"."	6.85495	11.86177	6.98135	125	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"
"1135"	"ENSG00000162413"	"1"	6601436	6603557	2122	"*"	"KOS_2h_peak_124"	595	"."	16.04013	64.63792	59.58945	1380	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"	"1"	6602268	6602401	134	"*"	"KOS_4h_peak_12"	50	"."	5.99808	9.72704	5.04225	97	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	468	"KLHL21"	"Promoter (<=1kb)"
"1136"	"ENSG00000162413"	"1"	6601436	6603557	2122	"*"	"KOS_2h_peak_124"	595	"."	16.04013	64.63792	59.58945	1380	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"	"1"	6602729	6602876	148	"*"	"KOS_4h_peak_13"	69	"."	6.85495	11.86177	6.98135	125	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"
"1137"	"ENSG00000162413"	"1"	6603608	6603791	184	"*"	"KOS_2h_peak_125"	14	"."	2.64634	4.11579	1.40409	11	"Promoter (<=1kb)"	1	6590724	6603001	12278	2	"ENST00000377663"	-607	"KLHL21"	"Promoter (<=1kb)"	"1"	6602268	6602401	134	"*"	"KOS_4h_peak_12"	50	"."	5.99808	9.72704	5.04225	97	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	468	"KLHL21"	"Promoter (<=1kb)"
"1138"	"ENSG00000162413"	"1"	6603608	6603791	184	"*"	"KOS_2h_peak_125"	14	"."	2.64634	4.11579	1.40409	11	"Promoter (<=1kb)"	1	6590724	6603001	12278	2	"ENST00000377663"	-607	"KLHL21"	"Promoter (<=1kb)"	"1"	6602729	6602876	148	"*"	"KOS_4h_peak_13"	69	"."	6.85495	11.86177	6.98135	125	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"
"1139"	"ENSG00000162413"	"1"	6614742	6614976	235	"*"	"KOS_2h_peak_128"	255	"."	10.0351	29.57699	25.59391	112	"Promoter (<=1kb)"	1	6594081	6614607	20527	2	"ENST00000463043"	-135	"KLHL21"	"Promoter (<=1kb)"	"1"	6602268	6602401	134	"*"	"KOS_4h_peak_12"	50	"."	5.99808	9.72704	5.04225	97	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	468	"KLHL21"	"Promoter (<=1kb)"
"1140"	"ENSG00000162413"	"1"	6614742	6614976	235	"*"	"KOS_2h_peak_128"	255	"."	10.0351	29.57699	25.59391	112	"Promoter (<=1kb)"	1	6594081	6614607	20527	2	"ENST00000463043"	-135	"KLHL21"	"Promoter (<=1kb)"	"1"	6602729	6602876	148	"*"	"KOS_4h_peak_13"	69	"."	6.85495	11.86177	6.98135	125	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"
"1141"	"ENSG00000162413"	"1"	6599225	6599388	164	"*"	"KOS_2h_peak_123"	39	"."	4.53029	7.01198	3.96279	70	"Promoter (<=1kb)"	1	6593381	6599816	6436	2	"ENST00000496707"	428	"KLHL21"	"Promoter (<=1kb)"	"1"	6602268	6602401	134	"*"	"KOS_4h_peak_12"	50	"."	5.99808	9.72704	5.04225	97	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	468	"KLHL21"	"Promoter (<=1kb)"
"1142"	"ENSG00000162413"	"1"	6599225	6599388	164	"*"	"KOS_2h_peak_123"	39	"."	4.53029	7.01198	3.96279	70	"Promoter (<=1kb)"	1	6593381	6599816	6436	2	"ENST00000496707"	428	"KLHL21"	"Promoter (<=1kb)"	"1"	6602729	6602876	148	"*"	"KOS_4h_peak_13"	69	"."	6.85495	11.86177	6.98135	125	"Promoter (<=1kb)"	1	6590724	6602869	12146	2	"ENST00000377658"	0	"KLHL21"	"Promoter (<=1kb)"
"1143"	"ENSG00000162545"	"1"	20485232	20485828	597	"*"	"KOS_2h_peak_265"	422	"."	13.63745	46.46206	42.22272	336	"Promoter (<=1kb)"	1	20482391	20486210	3820	2	"ENST00000375078"	382	"CAMK2N1"	"Promoter (<=1kb)"	"1"	20485600	20485652	53	"*"	"KOS_4h_peak_28"	38	"."	5.59534	8.43367	3.89839	19	"Promoter (<=1kb)"	1	20482391	20486210	3820	2	"ENST00000375078"	558	"CAMK2N1"	"Promoter (<=1kb)"
"1144"	"ENSG00000162746"	"1"	161727415	161727604	190	"*"	"KOS_2h_peak_1246"	26	"."	3.43717	5.57373	2.65761	15	"Promoter (1-2kb)"	1	161725901	161728142	2242	1	"ENST00000495397"	1514	"FCRLB"	"Promoter (1-2kb)"	"1"	161727125	161727211	87	"*"	"KOS_4h_peak_117"	63	"."	6.86078	11.11938	6.30509	31	"Promoter (1-2kb)"	1	161725901	161728142	2242	1	"ENST00000495397"	1224	"FCRLB"	"Promoter (1-2kb)"
"1145"	"ENSG00000162746"	"1"	161726502	161727355	854	"*"	"KOS_2h_peak_1245"	517	"."	15.77545	56.25635	51.75515	704	"Promoter (<=1kb)"	1	161725901	161728142	2242	1	"ENST00000495397"	601	"FCRLB"	"Promoter (<=1kb)"	"1"	161727125	161727211	87	"*"	"KOS_4h_peak_117"	63	"."	6.86078	11.11938	6.30509	31	"Promoter (1-2kb)"	1	161725901	161728142	2242	1	"ENST00000495397"	1224	"FCRLB"	"Promoter (1-2kb)"
"1146"	"ENSG00000162783"	"1"	181088381	181089530	1150	"*"	"KOS_2h_peak_1317"	516	"."	17.26954	56.16523	51.66993	320	"Promoter (<=1kb)"	1	181088700	181092900	4201	1	"ENST00000367577"	0	"IER5"	"Promoter (<=1kb)"	"1"	181088647	181088771	125	"*"	"KOS_4h_peak_124"	59	"."	6.3755	10.69754	5.9329	30	"Promoter (<=1kb)"	1	181088700	181092900	4201	1	"ENST00000367577"	0	"IER5"	"Promoter (<=1kb)"
"1147"	"ENSG00000162825"	"1"	145425338	145425576	239	"*"	"KOS_2h_peak_963"	181	"."	7.79092	21.97406	18.17887	111	"Promoter (<=1kb)"	1	145290005	145425603	135599	2	"ENST00000698833"	27	"NBPF20"	"Promoter (<=1kb)"	"1"	145424911	145424998	88	"*"	"KOS_4h_peak_87"	25	"."	4.62328	6.88203	2.54266	12	"Promoter (<=1kb)"	1	145290005	145425603	135599	2	"ENST00000698833"	605	"NBPF20"	"Promoter (<=1kb)"
"1148"	"ENSG00000163170"	"2"	74147780	74147914	135	"*"	"KOS_2h_peak_9110"	41	"."	3.64604	7.19511	4.13299	55	"Promoter (<=1kb)"	2	74135400	74147912	12513	2	"ENST00000327428"	0	"BOLA3"	"Promoter (<=1kb)"	"2"	74147761	74147824	64	"*"	"KOS_4h_peak_840"	13	"."	4.12971	5.3734	1.32059	13	"Promoter (<=1kb)"	2	74135415	74147905	12491	2	"ENST00000295326"	81	"BOLA3"	"Promoter (<=1kb)"
"1149"	"ENSG00000163348"	"1"	154961508	154962272	765	"*"	"KOS_2h_peak_1137"	283	"."	10.77989	32.35702	28.31724	446	"Promoter (<=1kb)"	1	154957026	154961782	4757	2	"ENST00000368457"	0	"PYGO2"	"Promoter (<=1kb)"	"1"	154961926	154962021	96	"*"	"KOS_4h_peak_109"	38	"."	4.99813	8.40895	3.87883	87	"Promoter (<=1kb)"	1	154958740	154962036	3297	2	"ENST00000368456"	15	"PYGO2"	"Promoter (<=1kb)"
"1150"	"ENSG00000163378"	"3"	69012869	69014109	1241	"*"	"KOS_2h_peak_11306"	441	"."	12.95583	48.4667	44.19582	252	"Promoter (<=1kb)"	3	68975217	69013623	38407	2	"ENST00000295571"	0	"EOGT"	"Promoter (<=1kb)"	"3"	69013038	69013179	142	"*"	"KOS_4h_peak_1051"	69	"."	6.85495	11.86177	6.98135	33	"Promoter (<=1kb)"	3	69007737	69013599	5863	2	"ENST00000424374"	420	"EOGT"	"Promoter (<=1kb)"
"1151"	"ENSG00000163378"	"3"	69012869	69014109	1241	"*"	"KOS_2h_peak_11306"	441	"."	12.95583	48.4667	44.19582	252	"Promoter (<=1kb)"	3	68975217	69013623	38407	2	"ENST00000295571"	0	"EOGT"	"Promoter (<=1kb)"	"3"	69013560	69013686	127	"*"	"KOS_4h_peak_1052"	32	"."	5.17671	7.76745	3.29443	25	"Promoter (<=1kb)"	3	68975217	69013623	38407	2	"ENST00000295571"	0	"EOGT"	"Promoter (<=1kb)"
"1152"	"ENSG00000163527"	"3"	31532567	31533149	583	"*"	"KOS_2h_peak_11048"	438	"."	11.48502	48.1502	43.88371	147	"Promoter (<=1kb)"	3	31532638	31620274	87637	1	"ENST00000453168"	0	"STT3B"	"Promoter (<=1kb)"	"3"	31532637	31532797	161	"*"	"KOS_4h_peak_1034"	123	"."	8.99712	17.63181	12.36757	72	"Promoter (<=1kb)"	3	31532638	31620274	87637	1	"ENST00000453168"	0	"STT3B"	"Promoter (<=1kb)"
"1153"	"ENSG00000163527"	"3"	31533266	31533385	120	"*"	"KOS_2h_peak_11049"	39	"."	4.21542	7.03337	3.98174	72	"Promoter (<=1kb)"	3	31533625	31617005	83381	1	"ENST00000462235"	-240	"STT3B"	"Promoter (<=1kb)"	"3"	31532637	31532797	161	"*"	"KOS_4h_peak_1034"	123	"."	8.99712	17.63181	12.36757	72	"Promoter (<=1kb)"	3	31532638	31620274	87637	1	"ENST00000453168"	0	"STT3B"	"Promoter (<=1kb)"
"1154"	"ENSG00000163541"	"2"	84458512	84458684	173	"*"	"KOS_2h_peak_9143"	38	"."	4.31739	6.93407	3.89362	92	"Promoter (<=1kb)"	2	84441060	84459236	18177	2	"ENST00000483605"	552	"SUCLG1"	"Promoter (<=1kb)"	"2"	84459178	84459283	106	"*"	"KOS_4h_peak_844"	52	"."	6.37073	9.98824	5.27662	13	"Promoter (<=1kb)"	2	84423528	84459280	35753	2	"ENST00000393868"	0	"SUCLG1"	"Promoter (<=1kb)"
"1155"	"ENSG00000163541"	"2"	84458845	84458971	127	"*"	"KOS_2h_peak_9144"	15	"."	2.97888	4.28936	1.53078	120	"Promoter (<=1kb)"	2	84441060	84459236	18177	2	"ENST00000483605"	265	"SUCLG1"	"Promoter (<=1kb)"	"2"	84459178	84459283	106	"*"	"KOS_4h_peak_844"	52	"."	6.37073	9.98824	5.27662	13	"Promoter (<=1kb)"	2	84423528	84459280	35753	2	"ENST00000393868"	0	"SUCLG1"	"Promoter (<=1kb)"
